epoch,error,weights
263,2,"[-24.81986301602745, -17.204519098254632, -14.706937049559173, 29.48944270231121, 19.729874878659988]"
264,2,"[-24.81986301602745, -17.08451909825463, -14.706937049559173, 29.549442702311207, 19.769874878659987]"
265,4,"[-24.81986301602745, -17.00451909825463, -14.706937049559173, 29.609442702311206, 19.869874878659985]"
266,4,"[-24.81986301602745, -16.984519098254626, -14.506937049559173, 29.729442702311207, 20.02987487865998]"
267,4,"[-24.81986301602745, -16.844519098254626, -14.466937049559174, 29.849442702311208, 20.189874878659978]"
268,4,"[-24.81986301602745, -16.504519098254626, -14.446937049559175, 30.06944270231121, 20.34987487865998]"
269,3,"[-25.01986301602745, -17.544519098254625, -14.906937049559176, 29.169442702311212, 20.169874878659975]"
270,2,"[-25.01986301602745, -17.424519098254624, -14.906937049559176, 29.22944270231121, 20.209874878659974]"
271,2,"[-25.01986301602745, -17.304519098254623, -14.906937049559176, 29.28944270231121, 20.249874878659973]"
272,2,"[-25.01986301602745, -17.184519098254622, -14.906937049559176, 29.349442702311208, 20.289874878659973]"
273,2,"[-25.01986301602745, -17.06451909825462, -14.906937049559176, 29.409442702311207, 20.32987487865997]"
274,4,"[-25.01986301602745, -16.98451909825462, -14.906937049559176, 29.469442702311206, 20.42987487865997]"
275,4,"[-25.01986301602745, -16.964519098254616, -14.706937049559176, 29.589442702311207, 20.589874878659966]"
276,4,"[-25.01986301602745, -16.944519098254613, -14.506937049559177, 29.709442702311208, 20.749874878659963]"
277,4,"[-25.01986301602745, -16.544519098254614, -14.406937049559177, 29.98944270231121, 20.949874878659962]"
278,3,"[-25.21986301602745, -17.584519098254614, -14.866937049559176, 29.08944270231121, 20.76987487865996]"
279,2,"[-25.21986301602745, -17.464519098254613, -14.866937049559176, 29.14944270231121, 20.809874878659958]"
280,2,"[-25.21986301602745, -17.34451909825461, -14.866937049559176, 29.209442702311208, 20.849874878659957]"
281,2,"[-25.21986301602745, -17.22451909825461, -14.866937049559176, 29.269442702311206, 20.889874878659956]"
282,2,"[-25.21986301602745, -17.10451909825461, -14.866937049559176, 29.329442702311205, 20.929874878659955]"
283,4,"[-25.21986301602745, -17.024519098254608, -14.866937049559176, 29.389442702311204, 21.029874878659953]"
284,4,"[-25.21986301602745, -17.004519098254608, -14.666937049559177, 29.509442702311205, 21.18987487865995]"
285,4,"[-25.21986301602745, -16.864519098254608, -14.626937049559178, 29.629442702311206, 21.349874878659946]"
286,4,"[-25.21986301602745, -16.524519098254608, -14.606937049559178, 29.849442702311208, 21.509874878659947]"
287,3,"[-25.41986301602745, -17.564519098254607, -15.06693704955918, 28.94944270231121, 21.329874878659943]"
288,2,"[-25.41986301602745, -17.444519098254606, -15.06693704955918, 29.00944270231121, 21.369874878659942]"
289,2,"[-25.41986301602745, -17.324519098254605, -15.06693704955918, 29.069442702311207, 21.40987487865994]"
290,2,"[-25.41986301602745, -17.204519098254604, -15.06693704955918, 29.129442702311206, 21.44987487865994]"
291,2,"[-25.41986301602745, -17.084519098254603, -15.06693704955918, 29.189442702311204, 21.48987487865994]"
292,4,"[-25.41986301602745, -17.0045190982546, -15.06693704955918, 29.249442702311203, 21.589874878659938]"
293,4,"[-25.41986301602745, -16.984519098254598, -14.86693704955918, 29.369442702311204, 21.749874878659934]"
294,4,"[-25.41986301602745, -16.964519098254595, -14.66693704955918, 29.489442702311205, 21.90987487865993]"
295,4,"[-25.41986301602745, -16.564519098254596, -14.566937049559181, 29.769442702311206, 22.10987487865993]"
296,3,"[-25.61986301602745, -17.604519098254595, -15.02693704955918, 28.869442702311208, 21.929874878659927]"
297,2,"[-25.61986301602745, -17.484519098254594, -15.02693704955918, 28.929442702311206, 21.969874878659926]"
298,2,"[-25.61986301602745, -17.364519098254593, -15.02693704955918, 28.989442702311205, 22.009874878659925]"
299,2,"[-25.61986301602745, -17.244519098254592, -15.02693704955918, 29.049442702311204, 22.049874878659924]"
300,2,"[-25.61986301602745, -17.12451909825459, -15.02693704955918, 29.109442702311203, 22.089874878659923]"
301,4,"[-25.61986301602745, -17.04451909825459, -15.02693704955918, 29.1694427023112, 22.18987487865992]"
302,4,"[-25.61986301602745, -17.02451909825459, -14.82693704955918, 29.289442702311202, 22.349874878659918]"
303,4,"[-25.61986301602745, -17.004519098254587, -14.626937049559182, 29.409442702311203, 22.509874878659915]"
304,4,"[-25.61986301602745, -16.664519098254587, -14.606937049559182, 29.629442702311206, 22.669874878659915]"
305,3,"[-25.819863016027448, -17.704519098254586, -15.066937049559183, 28.729442702311207, 22.48987487865991]"
306,2,"[-25.819863016027448, -17.604519098254585, -14.966937049559181, 28.729442702311207, 22.56987487865991]"
307,2,"[-25.819863016027448, -17.484519098254584, -14.966937049559181, 28.789442702311206, 22.60987487865991]"
308,2,"[-25.819863016027448, -17.364519098254583, -14.966937049559181, 28.849442702311205, 22.649874878659908]"
309,2,"[-25.819863016027448, -17.24451909825458, -14.966937049559181, 28.909442702311203, 22.689874878659907]"
310,2,"[-25.819863016027448, -17.12451909825458, -14.966937049559181, 28.969442702311202, 22.729874878659906]"
311,4,"[-25.819863016027448, -17.04451909825458, -14.966937049559181, 29.0294427023112, 22.829874878659904]"
312,4,"[-25.819863016027448, -17.024519098254576, -14.766937049559182, 29.1494427023112, 22.9898748786599]"
313,4,"[-25.819863016027448, -16.624519098254577, -14.666937049559182, 29.429442702311203, 23.1898748786599]"
314,3,"[-26.019863016027447, -17.664519098254576, -15.126937049559182, 28.529442702311204, 23.009874878659897]"
315,2,"[-26.019863016027447, -17.564519098254575, -15.02693704955918, 28.529442702311204, 23.089874878659895]"
316,2,"[-26.019863016027447, -17.444519098254574, -15.02693704955918, 28.589442702311203, 23.129874878659894]"
317,2,"[-26.019863016027447, -17.324519098254573, -15.02693704955918, 28.6494427023112, 23.169874878659893]"
318,2,"[-26.019863016027447, -17.204519098254572, -15.02693704955918, 28.7094427023112, 23.209874878659893]"
319,2,"[-26.019863016027447, -17.08451909825457, -15.02693704955918, 28.7694427023112, 23.24987487865989]"
320,4,"[-26.019863016027447, -17.00451909825457, -15.02693704955918, 28.829442702311198, 23.34987487865989]"
321,4,"[-26.019863016027447, -16.98451909825457, -14.82693704955918, 28.9494427023112, 23.509874878659886]"
322,4,"[-26.019863016027447, -16.964519098254566, -14.626937049559182, 29.0694427023112, 23.669874878659883]"
323,4,"[-26.019863016027447, -16.624519098254567, -14.606937049559182, 29.289442702311202, 23.829874878659883]"
324,3,"[-26.219863016027446, -17.664519098254566, -15.066937049559183, 28.389442702311204, 23.64987487865988]"
325,2,"[-26.219863016027446, -17.544519098254565, -15.066937049559183, 28.449442702311202, 23.68987487865988]"
326,2,"[-26.219863016027446, -17.424519098254564, -15.066937049559183, 28.5094427023112, 23.729874878659878]"
327,2,"[-26.219863016027446, -17.304519098254563, -15.066937049559183, 28.5694427023112, 23.769874878659877]"
328,2,"[-26.219863016027446, -17.18451909825456, -15.066937049559183, 28.6294427023112, 23.809874878659876]"
329,2,"[-26.219863016027446, -17.06451909825456, -15.066937049559183, 28.689442702311197, 23.849874878659875]"
330,4,"[-26.219863016027446, -16.98451909825456, -15.066937049559183, 28.749442702311196, 23.949874878659873]"
331,4,"[-26.219863016027446, -16.96451909825456, -14.866937049559183, 28.869442702311197, 24.10987487865987]"
332,4,"[-26.219863016027446, -16.56451909825456, -14.766937049559184, 29.149442702311198, 24.30987487865987]"
333,3,"[-26.419863016027445, -17.60451909825456, -15.226937049559183, 28.2494427023112, 24.129874878659866]"
334,2,"[-26.419863016027445, -17.48451909825456, -15.226937049559183, 28.3094427023112, 24.169874878659865]"
335,2,"[-26.419863016027445, -17.364519098254558, -15.226937049559183, 28.369442702311197, 24.209874878659864]"
336,2,"[-26.419863016027445, -17.244519098254557, -15.226937049559183, 28.429442702311196, 24.249874878659863]"
337,2,"[-26.419863016027445, -17.124519098254556, -15.226937049559183, 28.489442702311194, 24.289874878659862]"
338,2,"[-26.419863016027445, -17.004519098254555, -15.226937049559183, 28.549442702311193, 24.32987487865986]"
339,4,"[-26.419863016027445, -16.924519098254553, -15.226937049559183, 28.609442702311192, 24.42987487865986]"
340,4,"[-26.419863016027445, -16.90451909825455, -15.026937049559184, 28.729442702311193, 24.589874878659856]"
341,4,"[-26.419863016027445, -16.50451909825455, -14.926937049559184, 29.009442702311194, 24.789874878659855]"
342,3,"[-26.619863016027445, -17.54451909825455, -15.386937049559183, 28.109442702311195, 24.609874878659852]"
343,2,"[-26.619863016027445, -17.44451909825455, -15.286937049559182, 28.109442702311195, 24.68987487865985]"
344,2,"[-26.619863016027445, -17.324519098254548, -15.286937049559182, 28.169442702311194, 24.72987487865985]"
345,2,"[-26.619863016027445, -17.204519098254547, -15.286937049559182, 28.229442702311193, 24.76987487865985]"
346,2,"[-26.619863016027445, -17.084519098254546, -15.286937049559182, 28.28944270231119, 24.809874878659848]"
347,2,"[-26.619863016027445, -16.964519098254545, -15.286937049559182, 28.34944270231119, 24.849874878659847]"
348,4,"[-26.619863016027445, -16.884519098254543, -15.286937049559182, 28.40944270231119, 24.949874878659845]"
349,4,"[-26.619863016027445, -16.864519098254544, -15.086937049559182, 28.52944270231119, 25.10987487865984]"
350,4,"[-26.619863016027445, -16.84451909825454, -14.886937049559183, 28.64944270231119, 25.269874878659838]"
351,4,"[-26.619863016027445, -16.50451909825454, -14.866937049559183, 28.869442702311193, 25.429874878659838]"
352,3,"[-26.819863016027444, -17.54451909825454, -15.326937049559184, 27.969442702311195, 25.249874878659835]"
353,2,"[-26.819863016027444, -17.42451909825454, -15.326937049559184, 28.029442702311194, 25.289874878659834]"
354,2,"[-26.819863016027444, -17.304519098254538, -15.326937049559184, 28.089442702311192, 25.329874878659833]"
355,2,"[-26.819863016027444, -17.184519098254537, -15.326937049559184, 28.14944270231119, 25.369874878659832]"
356,2,"[-26.819863016027444, -17.064519098254536, -15.326937049559184, 28.20944270231119, 25.40987487865983]"
357,2,"[-26.819863016027444, -16.944519098254535, -15.326937049559184, 28.26944270231119, 25.44987487865983]"
358,4,"[-26.819863016027444, -16.864519098254533, -15.326937049559184, 28.329442702311187, 25.54987487865983]"
359,4,"[-26.819863016027444, -16.844519098254533, -15.126937049559185, 28.449442702311188, 25.709874878659825]"
360,4,"[-26.819863016027444, -16.444519098254535, -15.026937049559185, 28.72944270231119, 25.909874878659824]"
361,4,"[-26.819863016027444, -16.224519098254532, -14.926937049559184, 28.84944270231119, 26.02987487865982]"
362,3,"[-27.019863016027443, -17.244519098254532, -15.486937049559184, 28.00944270231119, 25.80987487865982]"
363,2,"[-27.019863016027443, -17.12451909825453, -15.486937049559184, 28.06944270231119, 25.84987487865982]"
364,2,"[-27.019863016027443, -17.00451909825453, -15.486937049559184, 28.129442702311188, 25.889874878659818]"
365,2,"[-27.019863016027443, -16.88451909825453, -15.486937049559184, 28.189442702311187, 25.929874878659817]"
366,4,"[-27.019863016027443, -16.804519098254527, -15.486937049559184, 28.249442702311185, 26.029874878659815]"
367,4,"[-27.019863016027443, -16.784519098254524, -15.286937049559185, 28.369442702311186, 26.18987487865981]"
368,4,"[-27.019863016027443, -16.444519098254524, -15.266937049559186, 28.58944270231119, 26.34987487865981]"
369,4,"[-27.019863016027443, -16.204519098254522, -15.206937049559185, 28.70944270231119, 26.42987487865981]"
370,3,"[-27.219863016027443, -17.22451909825452, -15.766937049559186, 27.86944270231119, 26.209874878659807]"
371,2,"[-27.219863016027443, -17.10451909825452, -15.766937049559186, 27.92944270231119, 26.249874878659806]"
372,2,"[-27.219863016027443, -16.98451909825452, -15.766937049559186, 27.989442702311187, 26.289874878659806]"
373,2,"[-27.219863016027443, -16.86451909825452, -15.766937049559186, 28.049442702311186, 26.329874878659805]"
374,2,"[-27.219863016027443, -16.744519098254518, -15.766937049559186, 28.109442702311185, 26.369874878659804]"
375,4,"[-27.219863016027443, -16.724519098254515, -15.566937049559186, 28.229442702311186, 26.5298748786598]"
376,4,"[-27.219863016027443, -16.70451909825451, -15.366937049559187, 28.349442702311187, 26.689874878659797]"
377,4,"[-27.219863016027443, -16.36451909825451, -15.346937049559187, 28.56944270231119, 26.849874878659797]"
378,4,"[-27.219863016027443, -16.224519098254508, -15.266937049559187, 28.649442702311188, 26.949874878659795]"
379,3,"[-27.419863016027442, -17.244519098254507, -15.826937049559188, 27.809442702311188, 26.729874878659793]"
380,2,"[-27.419863016027442, -17.124519098254506, -15.826937049559188, 27.869442702311186, 26.76987487865979]"
381,2,"[-27.419863016027442, -17.004519098254505, -15.826937049559188, 27.929442702311185, 26.80987487865979]"
382,2,"[-27.419863016027442, -16.884519098254504, -15.826937049559188, 27.989442702311184, 26.84987487865979]"
383,2,"[-27.419863016027442, -16.764519098254503, -15.826937049559188, 28.049442702311183, 26.88987487865979]"
384,4,"[-27.419863016027442, -16.744519098254504, -15.626937049559189, 28.169442702311184, 27.049874878659786]"
385,4,"[-27.419863016027442, -16.464519098254502, -15.366937049559187, 28.449442702311185, 27.249874878659785]"
386,4,"[-27.419863016027442, -16.2245190982545, -15.306937049559187, 28.569442702311186, 27.329874878659783]"
387,3,"[-27.61986301602744, -17.2445190982545, -15.866937049559187, 27.729442702311186, 27.10987487865978]"
388,2,"[-27.61986301602744, -17.1245190982545, -15.866937049559187, 27.789442702311185, 27.14987487865978]"
389,2,"[-27.61986301602744, -17.004519098254498, -15.866937049559187, 27.849442702311183, 27.18987487865978]"
390,2,"[-27.61986301602744, -16.884519098254497, -15.866937049559187, 27.909442702311182, 27.22987487865978]"
391,2,"[-27.61986301602744, -16.764519098254496, -15.866937049559187, 27.96944270231118, 27.269874878659778]"
392,4,"[-27.61986301602744, -16.744519098254496, -15.666937049559188, 28.08944270231118, 27.429874878659774]"
393,4,"[-27.61986301602744, -16.464519098254495, -15.406937049559186, 28.369442702311183, 27.629874878659773]"
394,4,"[-27.61986301602744, -16.224519098254493, -15.346937049559186, 28.489442702311184, 27.70987487865977]"
395,3,"[-27.81986301602744, -17.244519098254493, -15.906937049559186, 27.649442702311184, 27.48987487865977]"
396,2,"[-27.81986301602744, -17.124519098254492, -15.906937049559186, 27.709442702311183, 27.52987487865977]"
397,2,"[-27.81986301602744, -17.00451909825449, -15.906937049559186, 27.76944270231118, 27.569874878659768]"
398,2,"[-27.81986301602744, -16.88451909825449, -15.906937049559186, 27.82944270231118, 27.609874878659767]"
399,2,"[-27.81986301602744, -16.76451909825449, -15.906937049559186, 27.88944270231118, 27.649874878659766]"
400,4,"[-27.81986301602744, -16.74451909825449, -15.706937049559187, 28.00944270231118, 27.809874878659762]"
401,4,"[-27.81986301602744, -16.46451909825449, -15.446937049559185, 28.28944270231118, 28.009874878659762]"
402,4,"[-27.81986301602744, -16.224519098254486, -15.386937049559185, 28.409442702311182, 28.08987487865976]"
403,3,"[-28.01986301602744, -17.244519098254486, -15.946937049559185, 27.569442702311182, 27.869874878659758]"
404,2,"[-28.01986301602744, -17.124519098254485, -15.946937049559185, 27.62944270231118, 27.909874878659757]"
405,2,"[-28.01986301602744, -17.004519098254484, -15.946937049559185, 27.68944270231118, 27.949874878659756]"
406,2,"[-28.01986301602744, -16.884519098254483, -15.946937049559185, 27.74944270231118, 27.989874878659755]"
407,2,"[-28.01986301602744, -16.764519098254482, -15.946937049559185, 27.809442702311177, 28.029874878659754]"
408,4,"[-28.01986301602744, -16.744519098254482, -15.746937049559186, 27.929442702311178, 28.18987487865975]"
409,4,"[-28.01986301602744, -16.46451909825448, -15.486937049559184, 28.20944270231118, 28.38987487865975]"
410,4,"[-28.01986301602744, -16.22451909825448, -15.426937049559184, 28.32944270231118, 28.46987487865975]"
411,3,"[-28.21986301602744, -17.24451909825448, -15.986937049559184, 27.48944270231118, 28.249874878659746]"
412,2,"[-28.21986301602744, -17.124519098254478, -15.986937049559184, 27.54944270231118, 28.289874878659745]"
413,2,"[-28.21986301602744, -17.004519098254477, -15.986937049559184, 27.609442702311178, 28.329874878659744]"
414,2,"[-28.21986301602744, -16.884519098254476, -15.986937049559184, 27.669442702311176, 28.369874878659743]"
415,2,"[-28.21986301602744, -16.764519098254475, -15.986937049559184, 27.729442702311175, 28.409874878659743]"
416,4,"[-28.21986301602744, -16.744519098254475, -15.786937049559185, 27.849442702311176, 28.56987487865974]"
417,4,"[-28.21986301602744, -16.464519098254474, -15.526937049559184, 28.129442702311177, 28.76987487865974]"
418,4,"[-28.21986301602744, -16.224519098254472, -15.466937049559183, 28.24944270231118, 28.849874878659737]"
419,3,"[-28.41986301602744, -17.24451909825447, -16.026937049559184, 27.40944270231118, 28.629874878659734]"
420,2,"[-28.41986301602744, -17.12451909825447, -16.026937049559184, 27.469442702311177, 28.669874878659733]"
421,2,"[-28.41986301602744, -17.00451909825447, -16.026937049559184, 27.529442702311176, 28.709874878659733]"
422,2,"[-28.41986301602744, -16.88451909825447, -16.026937049559184, 27.589442702311175, 28.749874878659732]"
423,2,"[-28.41986301602744, -16.764519098254468, -16.026937049559184, 27.649442702311173, 28.78987487865973]"
424,4,"[-28.41986301602744, -16.684519098254466, -16.026937049559184, 27.709442702311172, 28.88987487865973]"
425,4,"[-28.41986301602744, -16.664519098254463, -15.826937049559184, 27.829442702311173, 29.049874878659725]"
426,4,"[-28.41986301602744, -16.44451909825446, -15.646937049559183, 28.049442702311175, 29.209874878659726]"
427,4,"[-28.41986301602744, -16.20451909825446, -15.58693704955918, 28.169442702311176, 29.289874878659724]"
428,3,"[-28.619863016027438, -17.224519098254458, -16.14693704955918, 27.329442702311177, 29.06987487865972]"
429,2,"[-28.619863016027438, -17.104519098254457, -16.14693704955918, 27.389442702311175, 29.10987487865972]"
430,2,"[-28.619863016027438, -16.984519098254456, -16.14693704955918, 27.449442702311174, 29.14987487865972]"
431,2,"[-28.619863016027438, -16.864519098254455, -16.14693704955918, 27.509442702311173, 29.18987487865972]"
432,2,"[-28.619863016027438, -16.744519098254454, -16.14693704955918, 27.56944270231117, 29.229874878659718]"
433,4,"[-28.619863016027438, -16.664519098254452, -16.14693704955918, 27.62944270231117, 29.329874878659716]"
434,4,"[-28.619863016027438, -16.644519098254452, -15.946937049559182, 27.74944270231117, 29.489874878659712]"
435,4,"[-28.619863016027438, -16.42451909825445, -15.76693704955918, 27.969442702311174, 29.649874878659713]"
436,4,"[-28.619863016027438, -16.184519098254448, -15.706937049559178, 28.089442702311175, 29.72987487865971]"
437,3,"[-28.819863016027437, -17.204519098254448, -16.26693704955918, 27.249442702311175, 29.50987487865971]"
438,2,"[-28.819863016027437, -17.084519098254447, -16.26693704955918, 27.309442702311173, 29.549874878659708]"
439,2,"[-28.819863016027437, -16.964519098254446, -16.26693704955918, 27.369442702311172, 29.589874878659707]"
440,2,"[-28.819863016027437, -16.844519098254445, -16.26693704955918, 27.42944270231117, 29.629874878659706]"
441,2,"[-28.819863016027437, -16.724519098254444, -16.26693704955918, 27.48944270231117, 29.669874878659705]"
442,4,"[-28.819863016027437, -16.64451909825444, -16.26693704955918, 27.54944270231117, 29.769874878659703]"
443,4,"[-28.819863016027437, -16.624519098254442, -16.06693704955918, 27.66944270231117, 29.9298748786597]"
444,4,"[-28.819863016027437, -16.40451909825444, -15.886937049559178, 27.88944270231117, 30.0898748786597]"
445,4,"[-28.819863016027437, -16.164519098254438, -15.826937049559175, 28.009442702311173, 30.169874878659698]"
446,4,"[-28.819863016027437, -16.024519098254434, -15.746937049559174, 28.08944270231117, 30.269874878659696]"
447,3,"[-29.019863016027436, -17.044519098254433, -16.306937049559174, 27.24944270231117, 30.049874878659693]"
448,2,"[-29.019863016027436, -16.924519098254432, -16.306937049559174, 27.30944270231117, 30.089874878659693]"
449,2,"[-29.019863016027436, -16.80451909825443, -16.306937049559174, 27.36944270231117, 30.12987487865969]"
450,2,"[-29.019863016027436, -16.68451909825443, -16.306937049559174, 27.429442702311167, 30.16987487865969]"
451,4,"[-29.019863016027436, -16.664519098254427, -16.106937049559175, 27.54944270231117, 30.329874878659687]"
452,4,"[-29.019863016027436, -16.444519098254425, -15.926937049559173, 27.76944270231117, 30.489874878659688]"
453,4,"[-29.019863016027436, -16.224519098254426, -15.866937049559171, 27.829442702311173, 30.629874878659685]"
454,4,"[-29.019863016027436, -15.984519098254426, -15.806937049559169, 27.949442702311174, 30.709874878659683]"
455,3,"[-29.219863016027436, -17.004519098254423, -16.36693704955917, 27.109442702311174, 30.48987487865968]"
456,2,"[-29.219863016027436, -16.884519098254422, -16.36693704955917, 27.169442702311173, 30.52987487865968]"
457,2,"[-29.219863016027436, -16.76451909825442, -16.36693704955917, 27.22944270231117, 30.56987487865968]"
458,2,"[-29.219863016027436, -16.64451909825442, -16.36693704955917, 27.28944270231117, 30.609874878659678]"
459,4,"[-29.219863016027436, -16.62451909825442, -16.16693704955917, 27.40944270231117, 30.769874878659675]"
460,4,"[-29.219863016027436, -16.40451909825442, -15.986937049559168, 27.629442702311174, 30.929874878659675]"
461,4,"[-29.219863016027436, -16.18451909825442, -15.926937049559166, 27.689442702311176, 31.06987487865967]"
462,4,"[-29.219863016027436, -15.94451909825442, -15.866937049559164, 27.809442702311177, 31.14987487865967]"
463,3,"[-29.419863016027435, -16.964519098254417, -16.426937049559164, 26.969442702311177, 30.929874878659668]"
464,2,"[-29.419863016027435, -16.844519098254416, -16.426937049559164, 27.029442702311176, 30.969874878659667]"
465,2,"[-29.419863016027435, -16.724519098254415, -16.426937049559164, 27.089442702311175, 31.009874878659666]"
466,2,"[-29.419863016027435, -16.604519098254414, -16.426937049559164, 27.149442702311173, 31.049874878659665]"
467,4,"[-29.419863016027435, -16.584519098254415, -16.226937049559165, 27.269442702311174, 31.20987487865966]"
468,4,"[-29.419863016027435, -16.364519098254412, -16.046937049559165, 27.489442702311177, 31.36987487865966]"
469,4,"[-29.419863016027435, -16.144519098254413, -15.986937049559165, 27.54944270231118, 31.50987487865966]"
470,4,"[-29.419863016027435, -15.904519098254413, -15.926937049559163, 27.66944270231118, 31.589874878659657]"
471,3,"[-29.619863016027434, -16.92451909825441, -16.486937049559163, 26.82944270231118, 31.369874878659655]"
472,2,"[-29.619863016027434, -16.80451909825441, -16.486937049559163, 26.88944270231118, 31.409874878659654]"
473,2,"[-29.619863016027434, -16.68451909825441, -16.486937049559163, 26.949442702311178, 31.449874878659653]"
474,2,"[-29.619863016027434, -16.564519098254408, -16.486937049559163, 27.009442702311176, 31.489874878659652]"
475,4,"[-29.619863016027434, -16.54451909825441, -16.286937049559164, 27.129442702311177, 31.64987487865965]"
476,4,"[-29.619863016027434, -16.324519098254406, -16.106937049559164, 27.34944270231118, 31.80987487865965]"
477,4,"[-29.619863016027434, -16.104519098254407, -16.046937049559165, 27.409442702311182, 31.949874878659646]"
478,4,"[-29.619863016027434, -15.864519098254407, -15.986937049559165, 27.529442702311183, 32.02987487865964]"
479,3,"[-29.819863016027433, -16.884519098254405, -16.546937049559165, 26.689442702311183, 31.809874878659638]"
480,2,"[-29.819863016027433, -16.764519098254404, -16.546937049559165, 26.749442702311182, 31.849874878659637]"
481,2,"[-29.819863016027433, -16.644519098254403, -16.546937049559165, 26.80944270231118, 31.889874878659636]"
482,2,"[-29.819863016027433, -16.5245190982544, -16.546937049559165, 26.86944270231118, 31.929874878659636]"
483,4,"[-29.819863016027433, -16.504519098254402, -16.346937049559166, 26.98944270231118, 32.089874878659636]"
484,4,"[-29.819863016027433, -16.2845190982544, -16.166937049559166, 27.209442702311183, 32.24987487865964]"
485,4,"[-29.819863016027433, -16.0645190982544, -16.106937049559168, 27.269442702311185, 32.38987487865964]"
486,4,"[-29.819863016027433, -15.8245190982544, -16.04693704955917, 27.389442702311186, 32.46987487865964]"
487,3,"[-30.019863016027433, -16.8445190982544, -16.606937049559168, 26.549442702311186, 32.24987487865964]"
488,2,"[-30.019863016027433, -16.724519098254397, -16.606937049559168, 26.609442702311185, 32.28987487865964]"
489,2,"[-30.019863016027433, -16.604519098254396, -16.606937049559168, 26.669442702311184, 32.32987487865964]"
490,2,"[-30.019863016027433, -16.484519098254395, -16.606937049559168, 26.729442702311182, 32.36987487865964]"
491,4,"[-30.019863016027433, -16.464519098254396, -16.40693704955917, 26.849442702311183, 32.52987487865964]"
492,4,"[-30.019863016027433, -16.244519098254393, -16.22693704955917, 27.069442702311186, 32.689874878659644]"
493,4,"[-30.019863016027433, -15.844519098254393, -16.226937049559172, 27.42944270231119, 32.72987487865964]"
494,3,"[-30.219863016027432, -16.86451909825439, -16.78693704955917, 26.58944270231119, 32.509874878659645]"
495,2,"[-30.219863016027432, -16.74451909825439, -16.78693704955917, 26.649442702311188, 32.549874878659644]"
496,2,"[-30.219863016027432, -16.62451909825439, -16.78693704955917, 26.709442702311186, 32.58987487865964]"
497,2,"[-30.219863016027432, -16.504519098254388, -16.78693704955917, 26.769442702311185, 32.62987487865964]"
498,2,"[-30.219863016027432, -16.384519098254387, -16.78693704955917, 26.829442702311184, 32.66987487865964]"
499,4,"[-30.219863016027432, -16.10451909825439, -16.52693704955917, 27.109442702311185, 32.869874878659644]"
500,4,"[-30.219863016027432, -15.68451909825439, -16.426937049559168, 27.369442702311186, 32.969874878659645]"
501,3,"[-30.41986301602743, -16.704519098254387, -16.986937049559167, 26.529442702311187, 32.74987487865965]"
502,2,"[-30.41986301602743, -16.584519098254386, -16.986937049559167, 26.589442702311185, 32.789874878659646]"
503,2,"[-30.41986301602743, -16.464519098254385, -16.986937049559167, 26.649442702311184, 32.829874878659645]"
504,2,"[-30.41986301602743, -16.344519098254384, -16.986937049559167, 26.709442702311183, 32.869874878659644]"
505,4,"[-30.41986301602743, -16.32451909825438, -16.786937049559167, 26.829442702311184, 33.02987487865965]"
506,4,"[-30.41986301602743, -16.10451909825438, -16.606937049559168, 27.049442702311186, 33.18987487865965]"
507,4,"[-30.41986301602743, -15.684519098254379, -16.506937049559166, 27.309442702311188, 33.28987487865965]"
508,3,"[-30.61986301602743, -16.704519098254377, -17.066937049559165, 26.469442702311188, 33.069874878659654]"
509,2,"[-30.61986301602743, -16.584519098254376, -17.066937049559165, 26.529442702311187, 33.10987487865965]"
510,2,"[-30.61986301602743, -16.464519098254375, -17.066937049559165, 26.589442702311185, 33.14987487865965]"
511,2,"[-30.61986301602743, -16.344519098254374, -17.066937049559165, 26.649442702311184, 33.18987487865965]"
512,4,"[-30.61986301602743, -16.324519098254374, -16.866937049559166, 26.769442702311185, 33.349874878659655]"
513,4,"[-30.61986301602743, -16.10451909825437, -16.686937049559166, 26.989442702311187, 33.50987487865966]"
514,4,"[-30.61986301602743, -15.704519098254371, -16.68693704955917, 27.34944270231119, 33.54987487865966]"
515,4,"[-30.61986301602743, -15.544519098254371, -16.70693704955917, 27.489442702311187, 33.60987487865965]"
516,3,"[-30.81986301602743, -16.56451909825437, -17.266937049559168, 26.649442702311188, 33.389874878659654]"
517,2,"[-30.81986301602743, -16.444519098254368, -17.266937049559168, 26.709442702311186, 33.42987487865965]"
518,2,"[-30.81986301602743, -16.324519098254367, -17.266937049559168, 26.769442702311185, 33.46987487865965]"
519,4,"[-30.81986301602743, -16.304519098254364, -17.06693704955917, 26.889442702311186, 33.629874878659656]"
520,4,"[-30.81986301602743, -16.08451909825436, -16.88693704955917, 27.10944270231119, 33.78987487865966]"
521,4,"[-30.81986301602743, -15.664519098254361, -16.786937049559167, 27.36944270231119, 33.88987487865966]"
522,3,"[-31.01986301602743, -16.68451909825436, -17.346937049559166, 26.52944270231119, 33.66987487865966]"
523,2,"[-31.01986301602743, -16.564519098254358, -17.346937049559166, 26.58944270231119, 33.70987487865966]"
524,2,"[-31.01986301602743, -16.444519098254357, -17.346937049559166, 26.649442702311188, 33.74987487865966]"
525,2,"[-31.01986301602743, -16.324519098254356, -17.346937049559166, 26.709442702311186, 33.78987487865966]"
