epoch,error,weights
263,2,"[-5.3000000000000025, -15.319999999999938, -13.340000000000074, 20.859999999999914, 24.099999999999913]"
264,2,"[-5.3000000000000025, -15.259999999999938, -13.140000000000073, 20.979999999999915, 24.19999999999991]"
265,2,"[-5.3000000000000025, -15.079999999999938, -13.100000000000072, 21.099999999999916, 24.29999999999991]"
266,4,"[-5.3000000000000025, -14.939999999999937, -13.060000000000073, 21.219999999999917, 24.459999999999905]"
267,4,"[-5.3000000000000025, -14.819999999999936, -12.980000000000075, 21.339999999999918, 24.6599999999999]"
268,3,"[-5.500000000000003, -15.679999999999938, -13.480000000000077, 20.759999999999916, 24.4599999999999]"
269,2,"[-5.500000000000003, -15.439999999999939, -13.520000000000078, 20.979999999999915, 24.519999999999904]"
270,2,"[-5.500000000000003, -15.379999999999939, -13.320000000000077, 21.099999999999916, 24.6199999999999]"
271,2,"[-5.500000000000003, -15.199999999999939, -13.280000000000076, 21.219999999999917, 24.7199999999999]"
272,4,"[-5.500000000000003, -15.059999999999938, -13.240000000000077, 21.339999999999918, 24.879999999999896]"
273,4,"[-5.500000000000003, -14.919999999999938, -13.200000000000077, 21.45999999999992, 25.039999999999893]"
274,3,"[-5.700000000000003, -15.799999999999939, -13.600000000000078, 20.81999999999992, 24.879999999999892]"
275,2,"[-5.700000000000003, -15.55999999999994, -13.640000000000079, 21.039999999999917, 24.939999999999895]"
276,2,"[-5.700000000000003, -15.43999999999994, -13.640000000000079, 21.099999999999916, 24.979999999999894]"
277,2,"[-5.700000000000003, -15.379999999999942, -13.440000000000078, 21.219999999999917, 25.07999999999989]"
278,4,"[-5.700000000000003, -15.239999999999942, -13.400000000000077, 21.339999999999918, 25.23999999999989]"
279,4,"[-5.700000000000003, -15.099999999999941, -13.360000000000078, 21.45999999999992, 25.399999999999885]"
280,4,"[-5.700000000000003, -14.57999999999994, -13.26000000000008, 21.87999999999992, 25.559999999999885]"
281,3,"[-5.900000000000003, -15.559999999999938, -13.72000000000008, 21.13999999999992, 25.339999999999883]"
282,2,"[-5.900000000000003, -15.49999999999994, -13.52000000000008, 21.25999999999992, 25.43999999999988]"
283,4,"[-5.900000000000003, -15.359999999999939, -13.480000000000079, 21.37999999999992, 25.599999999999877]"
284,4,"[-5.900000000000003, -15.219999999999938, -13.44000000000008, 21.499999999999922, 25.759999999999874]"
285,4,"[-5.900000000000003, -14.679999999999941, -13.38000000000008, 21.919999999999924, 25.879999999999875]"
286,3,"[-6.100000000000003, -15.65999999999994, -13.840000000000082, 21.17999999999992, 25.659999999999872]"
287,2,"[-6.100000000000003, -15.599999999999941, -13.64000000000008, 21.299999999999923, 25.75999999999987]"
288,2,"[-6.100000000000003, -15.419999999999941, -13.60000000000008, 21.419999999999924, 25.859999999999868]"
289,4,"[-6.100000000000003, -15.27999999999994, -13.56000000000008, 21.539999999999925, 26.019999999999865]"
290,4,"[-6.100000000000003, -14.739999999999943, -13.500000000000082, 21.959999999999926, 26.139999999999866]"
291,3,"[-6.300000000000003, -15.719999999999942, -13.960000000000083, 21.219999999999924, 25.919999999999863]"
292,2,"[-6.300000000000003, -15.599999999999941, -13.960000000000083, 21.279999999999923, 25.959999999999862]"
293,2,"[-6.300000000000003, -15.539999999999939, -13.760000000000081, 21.399999999999924, 26.05999999999986]"
294,4,"[-6.300000000000003, -15.399999999999938, -13.72000000000008, 21.519999999999925, 26.219999999999857]"
295,4,"[-6.300000000000003, -15.259999999999938, -13.680000000000081, 21.639999999999926, 26.379999999999853]"
296,4,"[-6.300000000000003, -14.739999999999936, -13.580000000000084, 22.059999999999928, 26.539999999999853]"
297,3,"[-6.5000000000000036, -15.719999999999935, -14.040000000000084, 21.319999999999926, 26.31999999999985]"
298,2,"[-6.5000000000000036, -15.659999999999936, -13.840000000000083, 21.439999999999927, 26.41999999999985]"
299,4,"[-6.5000000000000036, -15.519999999999936, -13.800000000000082, 21.559999999999928, 26.579999999999846]"
300,4,"[-6.5000000000000036, -15.379999999999935, -13.760000000000083, 21.67999999999993, 26.739999999999842]"
301,4,"[-6.5000000000000036, -14.839999999999938, -13.700000000000085, 22.09999999999993, 26.859999999999843]"
302,3,"[-6.700000000000004, -15.819999999999936, -14.160000000000085, 21.35999999999993, 26.63999999999984]"
303,2,"[-6.700000000000004, -15.759999999999938, -13.960000000000084, 21.47999999999993, 26.73999999999984]"
304,2,"[-6.700000000000004, -15.699999999999935, -13.760000000000083, 21.59999999999993, 26.839999999999836]"
305,4,"[-6.700000000000004, -15.559999999999935, -13.720000000000084, 21.71999999999993, 26.999999999999833]"
306,4,"[-6.700000000000004, -15.019999999999937, -13.660000000000085, 22.139999999999933, 27.119999999999834]"
307,3,"[-6.900000000000004, -15.839999999999936, -14.180000000000087, 21.639999999999933, 26.859999999999832]"
308,2,"[-6.900000000000004, -15.779999999999934, -13.980000000000086, 21.759999999999934, 26.95999999999983]"
309,4,"[-6.900000000000004, -15.639999999999933, -13.940000000000087, 21.879999999999935, 27.119999999999827]"
310,4,"[-6.900000000000004, -15.499999999999932, -13.900000000000087, 21.999999999999936, 27.279999999999824]"
311,4,"[-6.900000000000004, -14.979999999999931, -13.80000000000009, 22.419999999999938, 27.439999999999824]"
312,3,"[-7.100000000000004, -15.95999999999993, -14.26000000000009, 21.679999999999936, 27.21999999999982]"
313,2,"[-7.100000000000004, -15.899999999999931, -14.06000000000009, 21.799999999999937, 27.31999999999982]"
314,4,"[-7.100000000000004, -15.75999999999993, -14.020000000000088, 21.919999999999938, 27.479999999999816]"
315,4,"[-7.100000000000004, -15.61999999999993, -13.98000000000009, 22.03999999999994, 27.639999999999812]"
316,4,"[-7.100000000000004, -15.079999999999933, -13.92000000000009, 22.45999999999994, 27.759999999999813]"
317,3,"[-7.300000000000004, -16.05999999999993, -14.380000000000091, 21.71999999999994, 27.53999999999981]"
318,2,"[-7.300000000000004, -15.999999999999932, -14.18000000000009, 21.83999999999994, 27.63999999999981]"
319,4,"[-7.300000000000004, -15.859999999999932, -14.14000000000009, 21.95999999999994, 27.799999999999805]"
320,4,"[-7.300000000000004, -15.719999999999931, -14.10000000000009, 22.07999999999994, 27.959999999999802]"
321,4,"[-7.300000000000004, -15.179999999999934, -14.040000000000092, 22.499999999999943, 28.079999999999803]"
322,3,"[-7.500000000000004, -16.159999999999933, -14.500000000000092, 21.75999999999994, 27.8599999999998]"
323,2,"[-7.500000000000004, -16.099999999999934, -14.300000000000091, 21.879999999999942, 27.9599999999998]"
324,2,"[-7.500000000000004, -16.03999999999993, -14.10000000000009, 21.999999999999943, 28.059999999999796]"
325,4,"[-7.500000000000004, -15.899999999999931, -14.060000000000091, 22.119999999999944, 28.219999999999793]"
326,4,"[-7.500000000000004, -15.359999999999934, -14.000000000000092, 22.539999999999946, 28.339999999999794]"
327,3,"[-7.700000000000005, -16.339999999999932, -14.460000000000093, 21.799999999999944, 28.11999999999979]"
328,2,"[-7.700000000000005, -16.21999999999993, -14.460000000000093, 21.859999999999943, 28.15999999999979]"
329,2,"[-7.700000000000005, -16.15999999999993, -14.260000000000092, 21.979999999999944, 28.25999999999979]"
330,4,"[-7.700000000000005, -16.01999999999993, -14.220000000000091, 22.099999999999945, 28.419999999999785]"
331,4,"[-7.700000000000005, -15.879999999999928, -14.180000000000092, 22.219999999999946, 28.57999999999978]"
332,4,"[-7.700000000000005, -15.33999999999993, -14.120000000000093, 22.639999999999947, 28.699999999999783]"
333,3,"[-7.900000000000005, -16.31999999999993, -14.580000000000094, 21.899999999999945, 28.47999999999978]"
334,2,"[-7.900000000000005, -16.25999999999993, -14.380000000000093, 22.019999999999946, 28.579999999999778]"
335,2,"[-7.900000000000005, -16.19999999999993, -14.180000000000092, 22.139999999999947, 28.679999999999776]"
336,4,"[-7.900000000000005, -16.059999999999928, -14.140000000000093, 22.25999999999995, 28.839999999999772]"
337,4,"[-7.900000000000005, -15.51999999999993, -14.080000000000094, 22.67999999999995, 28.959999999999773]"
338,3,"[-8.100000000000005, -16.49999999999993, -14.540000000000095, 21.939999999999948, 28.73999999999977]"
339,2,"[-8.100000000000005, -16.379999999999928, -14.540000000000095, 21.999999999999947, 28.77999999999977]"
340,2,"[-8.100000000000005, -16.319999999999926, -14.340000000000094, 22.119999999999948, 28.879999999999768]"
341,4,"[-8.100000000000005, -16.179999999999925, -14.300000000000093, 22.23999999999995, 29.039999999999765]"
342,4,"[-8.100000000000005, -15.839999999999927, -14.280000000000094, 22.45999999999995, 29.199999999999765]"
343,4,"[-8.100000000000005, -15.319999999999927, -14.180000000000096, 22.879999999999953, 29.359999999999765]"
344,3,"[-8.300000000000004, -16.359999999999925, -14.440000000000095, 22.199999999999953, 29.19999999999976]"
345,4,"[-8.300000000000004, -16.219999999999924, -14.400000000000095, 22.319999999999954, 29.359999999999758]"
346,4,"[-8.300000000000004, -15.879999999999926, -14.380000000000095, 22.539999999999957, 29.519999999999758]"
347,4,"[-8.300000000000004, -15.359999999999927, -14.280000000000097, 22.959999999999958, 29.679999999999758]"
348,3,"[-8.500000000000004, -16.399999999999924, -14.540000000000097, 22.27999999999996, 29.519999999999754]"
349,4,"[-8.500000000000004, -16.259999999999923, -14.500000000000096, 22.39999999999996, 29.67999999999975]"
350,4,"[-8.500000000000004, -15.919999999999925, -14.480000000000096, 22.619999999999962, 29.83999999999975]"
351,4,"[-8.500000000000004, -15.379999999999923, -14.480000000000098, 23.099999999999962, 29.959999999999752]"
352,3,"[-8.700000000000003, -16.41999999999992, -14.740000000000096, 22.419999999999963, 29.79999999999975]"
353,4,"[-8.700000000000003, -16.27999999999992, -14.700000000000095, 22.539999999999964, 29.959999999999745]"
354,4,"[-8.700000000000003, -15.739999999999922, -14.640000000000096, 22.959999999999965, 30.079999999999746]"
355,3,"[-8.900000000000002, -16.71999999999992, -15.100000000000097, 22.219999999999963, 29.859999999999744]"
356,2,"[-8.900000000000002, -16.59999999999992, -15.100000000000097, 22.279999999999962, 29.899999999999743]"
357,2,"[-8.900000000000002, -16.539999999999917, -14.900000000000096, 22.399999999999963, 29.99999999999974]"
358,2,"[-8.900000000000002, -16.479999999999915, -14.700000000000095, 22.519999999999964, 30.09999999999974]"
359,4,"[-8.900000000000002, -16.339999999999915, -14.660000000000096, 22.639999999999965, 30.259999999999735]"
360,4,"[-8.900000000000002, -15.799999999999917, -14.600000000000097, 23.059999999999967, 30.379999999999736]"
361,3,"[-9.100000000000001, -16.779999999999916, -15.060000000000098, 22.319999999999965, 30.159999999999734]"
362,2,"[-9.100000000000001, -16.659999999999915, -15.060000000000098, 22.379999999999963, 30.199999999999733]"
363,2,"[-9.100000000000001, -16.599999999999913, -14.860000000000097, 22.499999999999964, 30.29999999999973]"
364,4,"[-9.100000000000001, -16.459999999999912, -14.820000000000096, 22.619999999999965, 30.459999999999727]"
365,4,"[-9.100000000000001, -16.119999999999912, -14.800000000000097, 22.839999999999968, 30.619999999999727]"
366,4,"[-9.100000000000001, -15.599999999999914, -14.700000000000099, 23.25999999999997, 30.779999999999728]"
367,3,"[-9.3, -16.63999999999991, -14.960000000000099, 22.57999999999997, 30.619999999999724]"
368,4,"[-9.3, -16.49999999999991, -14.920000000000098, 22.69999999999997, 30.77999999999972]"
369,4,"[-9.3, -16.15999999999991, -14.900000000000098, 22.919999999999973, 30.93999999999972]"
370,4,"[-9.3, -15.639999999999914, -14.8000000000001, 23.339999999999975, 31.09999999999972]"
371,3,"[-9.5, -16.67999999999991, -15.0600000000001, 22.659999999999975, 30.939999999999717]"
372,4,"[-9.5, -16.53999999999991, -15.020000000000099, 22.779999999999976, 31.099999999999714]"
373,4,"[-9.5, -15.999999999999913, -14.9600000000001, 23.199999999999978, 31.219999999999715]"
374,3,"[-9.7, -16.97999999999991, -15.420000000000101, 22.459999999999976, 30.999999999999712]"
375,2,"[-9.7, -16.85999999999991, -15.420000000000101, 22.519999999999975, 31.03999999999971]"
376,2,"[-9.7, -16.73999999999991, -15.420000000000101, 22.579999999999973, 31.07999999999971]"
377,2,"[-9.7, -16.67999999999991, -15.2200000000001, 22.699999999999974, 31.17999999999971]"
378,4,"[-9.7, -16.53999999999991, -15.1800000000001, 22.819999999999975, 31.339999999999705]"
379,4,"[-9.7, -16.19999999999991, -15.1600000000001, 23.039999999999978, 31.499999999999705]"
380,4,"[-9.7, -15.679999999999913, -15.060000000000102, 23.45999999999998, 31.659999999999705]"
381,3,"[-9.899999999999999, -16.71999999999991, -15.320000000000102, 22.77999999999998, 31.4999999999997]"
382,4,"[-9.899999999999999, -16.57999999999991, -15.2800000000001, 22.89999999999998, 31.659999999999698]"
383,4,"[-9.899999999999999, -16.03999999999991, -15.220000000000102, 23.319999999999983, 31.7799999999997]"
384,3,"[-10.099999999999998, -17.01999999999991, -15.680000000000103, 22.57999999999998, 31.559999999999697]"
385,2,"[-10.099999999999998, -16.89999999999991, -15.680000000000103, 22.63999999999998, 31.599999999999696]"
386,2,"[-10.099999999999998, -16.77999999999991, -15.680000000000103, 22.699999999999978, 31.639999999999695]"
387,2,"[-10.099999999999998, -16.71999999999991, -15.480000000000103, 22.81999999999998, 31.739999999999693]"
388,4,"[-10.099999999999998, -16.57999999999991, -15.440000000000104, 22.93999999999998, 31.89999999999969]"
389,4,"[-10.099999999999998, -16.03999999999991, -15.380000000000106, 23.35999999999998, 32.01999999999969]"
390,3,"[-10.299999999999997, -17.01999999999991, -15.840000000000106, 22.61999999999998, 31.799999999999688]"
391,2,"[-10.299999999999997, -16.89999999999991, -15.840000000000106, 22.67999999999998, 31.839999999999687]"
392,2,"[-10.299999999999997, -16.77999999999991, -15.840000000000106, 22.739999999999977, 31.879999999999686]"
393,2,"[-10.299999999999997, -16.71999999999991, -15.640000000000107, 22.859999999999978, 31.979999999999684]"
394,4,"[-10.299999999999997, -16.699999999999907, -15.440000000000108, 22.97999999999998, 32.13999999999968]"
395,4,"[-10.299999999999997, -16.359999999999907, -15.420000000000108, 23.19999999999998, 32.299999999999685]"
396,4,"[-10.299999999999997, -15.819999999999906, -15.36000000000011, 23.619999999999983, 32.41999999999968]"
397,3,"[-10.499999999999996, -16.859999999999904, -15.620000000000111, 22.939999999999984, 32.259999999999685]"
398,4,"[-10.499999999999996, -16.8399999999999, -15.420000000000112, 23.059999999999985, 32.41999999999968]"
399,4,"[-10.499999999999996, -16.4999999999999, -15.400000000000112, 23.279999999999987, 32.579999999999686]"
400,4,"[-10.499999999999996, -15.9599999999999, -15.340000000000114, 23.69999999999999, 32.69999999999969]"
401,3,"[-10.699999999999996, -16.999999999999897, -15.600000000000115, 23.01999999999999, 32.539999999999694]"
402,4,"[-10.699999999999996, -16.979999999999894, -15.400000000000116, 23.13999999999999, 32.6999999999997]"
403,4,"[-10.699999999999996, -16.639999999999894, -15.380000000000116, 23.359999999999992, 32.8599999999997]"
404,4,"[-10.699999999999996, -16.09999999999989, -15.320000000000118, 23.779999999999994, 32.979999999999706]"
405,3,"[-10.899999999999995, -17.13999999999989, -15.580000000000119, 23.099999999999994, 32.81999999999971]"
406,4,"[-10.899999999999995, -17.119999999999887, -15.38000000000012, 23.219999999999995, 32.97999999999971]"
407,4,"[-10.899999999999995, -16.779999999999887, -15.36000000000012, 23.439999999999998, 33.139999999999716]"
408,4,"[-10.899999999999995, -16.239999999999885, -15.300000000000122, 23.86, 33.25999999999972]"
409,3,"[-11.099999999999994, -17.219999999999885, -15.760000000000122, 23.119999999999997, 33.03999999999972]"
410,2,"[-11.099999999999994, -17.159999999999886, -15.560000000000123, 23.24, 33.13999999999972]"
411,4,"[-11.099999999999994, -16.819999999999887, -15.540000000000122, 23.46, 33.29999999999973]"
412,4,"[-11.099999999999994, -16.279999999999884, -15.48000000000012, 23.880000000000003, 33.41999999999973]"
413,3,"[-11.299999999999994, -17.259999999999884, -15.940000000000119, 23.14, 33.19999999999973]"
414,2,"[-11.299999999999994, -17.199999999999886, -15.74000000000012, 23.26, 33.299999999999734]"
415,4,"[-11.299999999999994, -16.919999999999884, -15.480000000000118, 23.540000000000003, 33.49999999999974]"
416,4,"[-11.299999999999994, -16.379999999999885, -15.420000000000117, 23.960000000000004, 33.61999999999974]"
417,3,"[-11.499999999999993, -17.359999999999886, -15.880000000000116, 23.220000000000002, 33.39999999999974]"
418,2,"[-11.499999999999993, -17.299999999999887, -15.680000000000117, 23.340000000000003, 33.499999999999744]"
419,4,"[-11.499999999999993, -17.019999999999886, -15.420000000000115, 23.620000000000005, 33.69999999999975]"
420,4,"[-11.499999999999993, -16.479999999999887, -15.360000000000117, 24.040000000000006, 33.81999999999975]"
421,3,"[-11.699999999999992, -17.459999999999887, -15.820000000000118, 23.300000000000004, 33.59999999999975]"
422,2,"[-11.699999999999992, -17.39999999999989, -15.620000000000118, 23.420000000000005, 33.699999999999754]"
423,4,"[-11.699999999999992, -17.119999999999887, -15.360000000000117, 23.700000000000006, 33.89999999999976]"
424,4,"[-11.699999999999992, -16.579999999999888, -15.300000000000118, 24.120000000000008, 34.01999999999976]"
425,3,"[-11.899999999999991, -17.55999999999989, -15.760000000000119, 23.380000000000006, 33.79999999999976]"
426,2,"[-11.899999999999991, -17.49999999999989, -15.56000000000012, 23.500000000000007, 33.899999999999764]"
427,4,"[-11.899999999999991, -17.15999999999989, -15.540000000000118, 23.72000000000001, 34.05999999999977]"
428,4,"[-11.899999999999991, -16.619999999999887, -15.480000000000116, 24.14000000000001, 34.17999999999977]"
429,3,"[-12.09999999999999, -17.599999999999888, -15.940000000000115, 23.40000000000001, 33.95999999999977]"
430,2,"[-12.09999999999999, -17.479999999999887, -15.940000000000115, 23.460000000000008, 33.99999999999977]"
431,4,"[-12.09999999999999, -17.459999999999884, -15.740000000000116, 23.58000000000001, 34.159999999999776]"
432,4,"[-12.09999999999999, -17.119999999999884, -15.720000000000114, 23.80000000000001, 34.31999999999978]"
433,4,"[-12.09999999999999, -16.57999999999988, -15.660000000000112, 24.220000000000013, 34.439999999999785]"
434,3,"[-12.29999999999999, -17.55999999999988, -16.12000000000011, 23.48000000000001, 34.219999999999786]"
435,2,"[-12.29999999999999, -17.499999999999883, -15.920000000000112, 23.600000000000012, 34.31999999999979]"
436,4,"[-12.29999999999999, -17.21999999999988, -15.66000000000011, 23.880000000000013, 34.51999999999979]"
437,4,"[-12.29999999999999, -16.679999999999882, -15.60000000000011, 24.300000000000015, 34.639999999999795]"
438,3,"[-12.49999999999999, -17.659999999999883, -16.06000000000011, 23.560000000000013, 34.419999999999796]"
439,2,"[-12.49999999999999, -17.599999999999884, -15.86000000000011, 23.680000000000014, 34.5199999999998]"
440,4,"[-12.49999999999999, -17.319999999999883, -15.600000000000108, 23.960000000000015, 34.7199999999998]"
441,4,"[-12.49999999999999, -16.779999999999884, -15.540000000000108, 24.380000000000017, 34.839999999999804]"
442,3,"[-12.699999999999989, -17.759999999999884, -16.000000000000107, 23.640000000000015, 34.619999999999806]"
443,2,"[-12.699999999999989, -17.699999999999886, -15.800000000000107, 23.760000000000016, 34.71999999999981]"
444,4,"[-12.699999999999989, -17.479999999999883, -15.620000000000106, 23.980000000000018, 34.87999999999981]"
445,4,"[-12.699999999999989, -16.93999999999988, -15.560000000000104, 24.40000000000002, 34.999999999999815]"
446,3,"[-12.899999999999988, -17.91999999999988, -16.020000000000103, 23.660000000000018, 34.779999999999816]"
447,2,"[-12.899999999999988, -17.79999999999988, -16.020000000000103, 23.720000000000017, 34.819999999999816]"
448,2,"[-12.899999999999988, -17.739999999999878, -15.820000000000103, 23.840000000000018, 34.91999999999982]"
449,4,"[-12.899999999999988, -17.519999999999875, -15.640000000000102, 24.06000000000002, 35.07999999999982]"
450,4,"[-12.899999999999988, -16.979999999999873, -15.5800000000001, 24.48000000000002, 35.199999999999825]"
451,3,"[-13.099999999999987, -17.959999999999873, -16.0400000000001, 23.74000000000002, 34.979999999999826]"
452,2,"[-13.099999999999987, -17.839999999999872, -16.0400000000001, 23.80000000000002, 35.019999999999825]"
453,4,"[-13.099999999999987, -17.81999999999987, -15.8400000000001, 23.92000000000002, 35.17999999999983]"
454,4,"[-13.099999999999987, -17.599999999999866, -15.660000000000098, 24.140000000000022, 35.33999999999983]"
455,4,"[-13.099999999999987, -17.059999999999864, -15.600000000000096, 24.560000000000024, 35.45999999999984]"
456,3,"[-13.299999999999986, -18.039999999999864, -16.060000000000095, 23.82000000000002, 35.23999999999984]"
457,2,"[-13.299999999999986, -17.919999999999863, -16.060000000000095, 23.88000000000002, 35.27999999999984]"
458,4,"[-13.299999999999986, -17.639999999999862, -15.800000000000093, 24.16000000000002, 35.47999999999984]"
459,4,"[-13.299999999999986, -17.099999999999863, -15.740000000000093, 24.580000000000023, 35.599999999999845]"
460,3,"[-13.499999999999986, -18.079999999999863, -16.20000000000009, 23.84000000000002, 35.379999999999846]"
461,2,"[-13.499999999999986, -17.959999999999862, -16.20000000000009, 23.90000000000002, 35.419999999999845]"
462,2,"[-13.499999999999986, -17.89999999999986, -16.000000000000092, 24.02000000000002, 35.51999999999985]"
463,4,"[-13.499999999999986, -17.679999999999858, -15.82000000000009, 24.240000000000023, 35.67999999999985]"
464,4,"[-13.499999999999986, -17.139999999999855, -15.760000000000089, 24.660000000000025, 35.799999999999855]"
465,3,"[-13.699999999999985, -18.119999999999855, -16.220000000000088, 23.920000000000023, 35.579999999999856]"
466,2,"[-13.699999999999985, -17.999999999999854, -16.220000000000088, 23.98000000000002, 35.619999999999855]"
467,2,"[-13.699999999999985, -17.939999999999852, -16.02000000000009, 24.100000000000023, 35.71999999999986]"
468,4,"[-13.699999999999985, -17.71999999999985, -15.840000000000087, 24.320000000000025, 35.87999999999986]"
469,4,"[-13.699999999999985, -17.179999999999847, -15.780000000000085, 24.740000000000027, 35.999999999999865]"
470,3,"[-13.899999999999984, -18.159999999999847, -16.240000000000084, 24.000000000000025, 35.779999999999866]"
471,2,"[-13.899999999999984, -18.039999999999846, -16.240000000000084, 24.060000000000024, 35.819999999999865]"
472,4,"[-13.899999999999984, -17.759999999999845, -15.980000000000082, 24.340000000000025, 36.01999999999987]"
473,4,"[-13.899999999999984, -17.219999999999846, -15.920000000000082, 24.760000000000026, 36.13999999999987]"
474,3,"[-14.099999999999984, -18.199999999999847, -16.38000000000008, 24.020000000000024, 35.919999999999874]"
475,2,"[-14.099999999999984, -18.079999999999846, -16.38000000000008, 24.080000000000023, 35.95999999999987]"
476,2,"[-14.099999999999984, -18.019999999999843, -16.18000000000008, 24.200000000000024, 36.059999999999874]"
477,4,"[-14.099999999999984, -17.79999999999984, -16.00000000000008, 24.420000000000027, 36.21999999999988]"
478,4,"[-14.099999999999984, -17.259999999999838, -15.940000000000081, 24.84000000000003, 36.33999999999988]"
479,3,"[-14.299999999999983, -18.23999999999984, -16.40000000000008, 24.100000000000026, 36.119999999999884]"
480,2,"[-14.299999999999983, -18.119999999999838, -16.40000000000008, 24.160000000000025, 36.15999999999988]"
481,2,"[-14.299999999999983, -18.059999999999835, -16.20000000000008, 24.280000000000026, 36.259999999999884]"
482,4,"[-14.299999999999983, -17.839999999999833, -16.02000000000008, 24.50000000000003, 36.41999999999989]"
483,4,"[-14.299999999999983, -17.29999999999983, -15.96000000000008, 24.92000000000003, 36.53999999999989]"
484,3,"[-14.499999999999982, -18.27999999999983, -16.42000000000008, 24.180000000000028, 36.319999999999894]"
485,2,"[-14.499999999999982, -18.15999999999983, -16.42000000000008, 24.240000000000027, 36.35999999999989]"
486,4,"[-14.499999999999982, -17.87999999999983, -16.16000000000008, 24.520000000000028, 36.559999999999896]"
487,4,"[-14.499999999999982, -17.33999999999983, -16.100000000000076, 24.94000000000003, 36.6799999999999]"
488,3,"[-14.699999999999982, -18.31999999999983, -16.560000000000077, 24.200000000000028, 36.4599999999999]"
489,2,"[-14.699999999999982, -18.19999999999983, -16.560000000000077, 24.260000000000026, 36.4999999999999]"
490,2,"[-14.699999999999982, -18.079999999999828, -16.560000000000077, 24.320000000000025, 36.5399999999999]"
491,4,"[-14.699999999999982, -17.79999999999983, -16.300000000000075, 24.600000000000026, 36.7399999999999]"
492,4,"[-14.699999999999982, -17.25999999999983, -16.240000000000073, 25.020000000000028, 36.85999999999991]"
493,3,"[-14.89999999999998, -18.23999999999983, -16.700000000000074, 24.280000000000026, 36.63999999999991]"
494,2,"[-14.89999999999998, -18.11999999999983, -16.700000000000074, 24.340000000000025, 36.67999999999991]"
495,4,"[-14.89999999999998, -17.83999999999983, -16.440000000000072, 24.620000000000026, 36.87999999999991]"
496,4,"[-14.89999999999998, -17.29999999999983, -16.38000000000007, 25.040000000000028, 36.999999999999915]"
497,3,"[-15.09999999999998, -18.27999999999983, -16.84000000000007, 24.300000000000026, 36.779999999999916]"
498,2,"[-15.09999999999998, -18.15999999999983, -16.84000000000007, 24.360000000000024, 36.819999999999915]"
499,2,"[-15.09999999999998, -18.099999999999827, -16.64000000000007, 24.480000000000025, 36.919999999999916]"
500,4,"[-15.09999999999998, -17.879999999999825, -16.460000000000072, 24.700000000000028, 37.07999999999992]"
501,4,"[-15.09999999999998, -17.339999999999822, -16.40000000000007, 25.12000000000003, 37.199999999999925]"
502,3,"[-15.29999999999998, -18.319999999999823, -16.86000000000007, 24.380000000000027, 36.979999999999926]"
503,2,"[-15.29999999999998, -18.19999999999982, -16.86000000000007, 24.440000000000026, 37.019999999999925]"
504,2,"[-15.29999999999998, -18.13999999999982, -16.66000000000007, 24.560000000000027, 37.119999999999926]"
505,4,"[-15.29999999999998, -17.919999999999817, -16.48000000000007, 24.78000000000003, 37.27999999999993]"
506,4,"[-15.29999999999998, -17.379999999999814, -16.42000000000007, 25.20000000000003, 37.399999999999935]"
507,3,"[-15.499999999999979, -18.359999999999815, -16.88000000000007, 24.46000000000003, 37.179999999999936]"
508,2,"[-15.499999999999979, -18.239999999999814, -16.88000000000007, 24.520000000000028, 37.219999999999935]"
509,4,"[-15.499999999999979, -17.959999999999813, -16.62000000000007, 24.80000000000003, 37.41999999999994]"
510,4,"[-15.499999999999979, -17.419999999999813, -16.560000000000066, 25.22000000000003, 37.53999999999994]"
511,3,"[-15.699999999999978, -18.399999999999814, -17.020000000000067, 24.48000000000003, 37.31999999999994]"
512,2,"[-15.699999999999978, -18.279999999999813, -17.020000000000067, 24.540000000000028, 37.35999999999994]"
513,2,"[-15.699999999999978, -18.159999999999812, -17.020000000000067, 24.600000000000026, 37.39999999999994]"
514,4,"[-15.699999999999978, -17.879999999999814, -16.760000000000066, 24.880000000000027, 37.599999999999945]"
515,4,"[-15.699999999999978, -17.339999999999815, -16.700000000000063, 25.30000000000003, 37.71999999999995]"
516,3,"[-15.899999999999977, -18.319999999999816, -17.160000000000064, 24.560000000000027, 37.49999999999995]"
517,2,"[-15.899999999999977, -18.199999999999815, -17.160000000000064, 24.620000000000026, 37.53999999999995]"
518,4,"[-15.899999999999977, -17.919999999999813, -16.900000000000063, 24.900000000000027, 37.73999999999995]"
519,4,"[-15.899999999999977, -17.379999999999814, -16.84000000000006, 25.32000000000003, 37.85999999999996]"
520,3,"[-16.099999999999977, -18.359999999999815, -17.30000000000006, 24.580000000000027, 37.63999999999996]"
521,2,"[-16.099999999999977, -18.239999999999814, -17.30000000000006, 24.640000000000025, 37.67999999999996]"
522,2,"[-16.099999999999977, -18.17999999999981, -17.100000000000062, 24.760000000000026, 37.77999999999996]"
523,4,"[-16.099999999999977, -17.95999999999981, -16.920000000000062, 24.98000000000003, 37.93999999999996]"
524,4,"[-16.099999999999977, -17.419999999999806, -16.86000000000006, 25.40000000000003, 38.05999999999997]"
525,3,"[-16.299999999999976, -18.399999999999807, -17.32000000000006, 24.66000000000003, 37.83999999999997]"
526,2,"[-16.299999999999976, -18.279999999999806, -17.32000000000006, 24.720000000000027, 37.87999999999997]"
527,4,"[-16.299999999999976, -17.999999999999805, -17.06000000000006, 25.00000000000003, 38.07999999999997]"
