epoch,error,weights
260,6,"[-6.019863016027508, 10.835480901745031, -12.36693704956103, -3.7705572976884913, -13.830125121341961]"
261,6,"[-6.019863016027508, 10.975480901745032, -12.346937049561028, -3.6905572976884917, -13.91012512134196]"
262,6,"[-6.019863016027508, 11.175480901745033, -12.286937049561026, -3.550557297688492, -13.930125121341959]"
263,7,"[-6.219863016027508, 10.615480901745034, -12.646937049561023, -3.5105572976884925, -13.930125121341959]"
264,6,"[-6.219863016027508, 10.675480901745033, -12.686937049561022, -3.5505572976884925, -14.030125121341959]"
265,6,"[-6.219863016027508, 10.735480901745031, -12.726937049561021, -3.5905572976884925, -14.130125121341958]"
266,6,"[-6.219863016027508, 10.79548090174503, -12.76693704956102, -3.6305572976884926, -14.230125121341958]"
267,6,"[-6.219863016027508, 10.855480901745029, -12.80693704956102, -3.6705572976884926, -14.330125121341958]"
268,6,"[-6.219863016027508, 11.015480901745027, -12.726937049561018, -3.530557297688493, -14.310125121341958]"
269,6,"[-6.219863016027508, 11.155480901745028, -12.706937049561017, -3.4505572976884933, -14.390125121341956]"
270,6,"[-6.219863016027508, 11.355480901745029, -12.646937049561014, -3.3105572976884936, -14.410125121341956]"
271,7,"[-6.4198630160275085, 10.83548090174503, -12.90693704956101, -3.270557297688494, -14.410125121341956]"
272,6,"[-6.4198630160275085, 10.895480901745028, -12.94693704956101, -3.310557297688494, -14.510125121341956]"
273,6,"[-6.4198630160275085, 10.955480901745027, -12.986937049561009, -3.350557297688494, -14.610125121341955]"
274,6,"[-6.4198630160275085, 11.015480901745025, -13.026937049561008, -3.390557297688494, -14.710125121341955]"
275,6,"[-6.4198630160275085, 11.075480901745024, -13.066937049561007, -3.430557297688494, -14.810125121341954]"
276,6,"[-6.4198630160275085, 11.135480901745023, -13.106937049561006, -3.470557297688494, -14.910125121341954]"
277,6,"[-6.4198630160275085, 11.195480901745022, -13.146937049561005, -3.5105572976884942, -15.010125121341954]"
278,6,"[-6.4198630160275085, 11.35548090174502, -13.066937049561004, -3.3705572976884945, -14.990125121341954]"
279,6,"[-6.4198630160275085, 11.49548090174502, -13.046937049561002, -3.290557297688495, -15.070125121341952]"
280,7,"[-6.619863016027509, 10.75548090174502, -13.406937049561, -3.4305572976884955, -15.130125121341953]"
281,6,"[-6.619863016027509, 11.115480901745022, -13.186937049560997, -3.290557297688496, -15.210125121341953]"
282,6,"[-6.619863016027509, 11.275480901745022, -13.106937049560996, -3.150557297688496, -15.190125121341953]"
283,6,"[-6.619863016027509, 11.415480901745022, -13.086937049560994, -3.0705572976884965, -15.270125121341952]"
284,6,"[-6.619863016027509, 11.615480901745023, -13.026937049560992, -2.930557297688497, -15.290125121341951]"
285,7,"[-6.819863016027509, 11.095480901745024, -13.286937049560988, -2.890557297688497, -15.290125121341951]"
286,6,"[-6.819863016027509, 11.235480901745023, -13.266937049560987, -2.810557297688497, -15.37012512134195]"
287,6,"[-6.819863016027509, 11.435480901745024, -13.206937049560985, -2.6705572976884975, -15.39012512134195]"
288,6,"[-6.819863016027509, 11.635480901745023, -13.146937049560982, -2.530557297688498, -15.410125121341949]"
289,7,"[-7.019863016027509, 11.015480901745024, -13.52693704956098, -2.6705572976884984, -15.530125121341948]"
290,6,"[-7.019863016027509, 11.055480901745025, -13.566937049560979, -2.7505572976884993, -15.630125121341948]"
291,6,"[-7.019863016027509, 11.195480901745023, -13.486937049560977, -2.6505572976884997, -15.610125121341948]"
292,6,"[-7.019863016027509, 11.335480901745024, -13.466937049560975, -2.5705572976885, -15.690125121341946]"
293,6,"[-7.019863016027509, 11.535480901745025, -13.406937049560973, -2.4305572976885004, -15.710125121341946]"
294,7,"[-7.219863016027509, 10.535480901745025, -13.866937049560972, -3.390557297688501, -16.050125121341946]"
295,5,"[-7.019863016027509, 11.655480901745024, -13.246937049560971, -3.0305572976885014, -16.090125121341945]"
296,6,"[-7.019863016027509, 11.855480901745025, -13.186937049560969, -2.8905572976885017, -16.110125121341945]"
297,7,"[-7.219863016027509, 11.295480901745027, -13.546937049560965, -2.850557297688502, -16.110125121341945]"
298,6,"[-7.219863016027509, 11.455480901745025, -13.466937049560963, -2.710557297688502, -16.090125121341945]"
299,6,"[-7.219863016027509, 11.595480901745026, -13.446937049560962, -2.6305572976885023, -16.170125121341943]"
300,6,"[-7.219863016027509, 11.795480901745027, -13.38693704956096, -2.4905572976885026, -16.190125121341943]"
301,7,"[-7.419863016027509, 11.275480901745027, -13.646937049560956, -2.4505572976885026, -16.19012512134194]"
302,6,"[-7.419863016027509, 11.335480901745026, -13.686937049560955, -2.4905572976885026, -16.29012512134194]"
303,6,"[-7.419863016027509, 11.395480901745024, -13.726937049560954, -2.5305572976885027, -16.39012512134194]"
304,6,"[-7.419863016027509, 11.455480901745023, -13.766937049560953, -2.5705572976885027, -16.49012512134194]"
305,6,"[-7.419863016027509, 11.515480901745022, -13.806937049560952, -2.610557297688503, -16.59012512134194]"
306,6,"[-7.419863016027509, 11.57548090174502, -13.846937049560951, -2.6505572976885032, -16.690125121341943]"
307,6,"[-7.419863016027509, 11.735480901745019, -13.76693704956095, -2.5105572976885036, -16.670125121341943]"
308,6,"[-7.419863016027509, 11.93548090174502, -13.706937049560947, -2.370557297688504, -16.690125121341943]"
309,7,"[-7.61986301602751, 11.41548090174502, -13.966937049560945, -2.3305572976885043, -16.69012512134194]"
310,6,"[-7.61986301602751, 11.495480901745019, -14.006937049560944, -2.3705572976885043, -16.77012512134194]"
311,6,"[-7.61986301602751, 11.555480901745018, -14.046937049560944, -2.4105572976885044, -16.870125121341943]"
312,6,"[-7.61986301602751, 11.715480901745016, -13.966937049560942, -2.2705572976885042, -16.85012512134194]"
313,6,"[-7.61986301602751, 11.915480901745017, -13.90693704956094, -2.1305572976885045, -16.87012512134194]"
314,6,"[-7.61986301602751, 12.115480901745016, -13.846937049560937, -1.9905572976885049, -16.89012512134194]"
315,7,"[-7.819863016027509, 11.495480901745017, -14.226937049560936, -2.1305572976885054, -17.010125121341936]"
316,6,"[-7.819863016027509, 11.635480901745018, -14.146937049560934, -2.030557297688506, -16.990125121341933]"
317,6,"[-7.819863016027509, 11.775480901745018, -14.126937049560933, -1.950557297688506, -17.07012512134193]"
318,6,"[-7.819863016027509, 11.97548090174502, -14.06693704956093, -1.8105572976885065, -17.09012512134193]"
319,7,"[-8.019863016027509, 10.97548090174502, -14.52693704956093, -2.770557297688507, -17.430125121341927]"
320,5,"[-7.819863016027509, 12.095480901745018, -13.906937049560929, -2.4105572976885075, -17.470125121341926]"
321,6,"[-7.819863016027509, 12.29548090174502, -13.846937049560927, -2.270557297688508, -17.490125121341926]"
322,7,"[-8.019863016027509, 11.77548090174502, -14.106937049560925, -2.2305572976885077, -17.490125121341922]"
323,6,"[-8.019863016027509, 11.835480901745019, -14.146937049560924, -2.270557297688508, -17.59012512134192]"
324,6,"[-8.019863016027509, 11.895480901745017, -14.186937049560923, -2.310557297688508, -17.690125121341918]"
325,6,"[-8.019863016027509, 12.055480901745016, -14.106937049560921, -2.1705572976885077, -17.670125121341915]"
326,6,"[-8.019863016027509, 12.255480901745017, -14.046937049560919, -2.030557297688508, -17.690125121341914]"
327,7,"[-8.219863016027508, 11.735480901745017, -14.306937049560917, -1.9905572976885078, -17.69012512134191]"
328,6,"[-8.219863016027508, 11.795480901745016, -14.346937049560916, -2.030557297688508, -17.79012512134191]"
329,6,"[-8.219863016027508, 11.955480901745014, -14.266937049560914, -1.8905572976885079, -17.770125121341906]"
330,6,"[-8.219863016027508, 12.155480901745015, -14.206937049560912, -1.7505572976885082, -17.790125121341905]"
331,7,"[-8.419863016027508, 11.155480901745015, -14.666937049560909, -2.710557297688508, -18.1301251213419]"
332,5,"[-8.219863016027508, 12.295480901745014, -13.986937049560906, -2.2905572976885082, -18.0701251213419]"
333,7,"[-8.419863016027508, 11.775480901745013, -14.246937049560904, -2.250557297688508, -18.070125121341896]"
334,6,"[-8.419863016027508, 11.95548090174501, -14.166937049560902, -2.110557297688508, -18.030125121341893]"
335,6,"[-8.419863016027508, 12.015480901745011, -14.206937049560901, -2.150557297688508, -18.13012512134189]"
336,6,"[-8.419863016027508, 12.17548090174501, -14.1269370495609, -2.010557297688508, -18.110125121341888]"
337,6,"[-8.419863016027508, 12.37548090174501, -14.066937049560897, -1.8705572976885083, -18.130125121341887]"
338,7,"[-8.619863016027507, 11.855480901745011, -14.326937049560895, -1.8305572976885085, -18.130125121341884]"
339,6,"[-8.619863016027507, 11.91548090174501, -14.366937049560894, -1.8705572976885088, -18.23012512134188]"
340,6,"[-8.619863016027507, 11.975480901745009, -14.406937049560893, -1.9105572976885088, -18.33012512134188]"
341,6,"[-8.619863016027507, 12.135480901745007, -14.326937049560891, -1.7705572976885087, -18.310125121341876]"
342,6,"[-8.619863016027507, 12.335480901745008, -14.26693704956089, -1.630557297688509, -18.330125121341876]"
343,7,"[-8.819863016027506, 11.815480901745008, -14.526937049560887, -1.5905572976885092, -18.330125121341872]"
344,6,"[-8.819863016027506, 11.895480901745007, -14.566937049560886, -1.6305572976885094, -18.41012512134187]"
345,6,"[-8.819863016027506, 12.055480901745005, -14.506937049560884, -1.5105572976885095, -18.370125121341868]"
346,6,"[-8.819863016027506, 12.255480901745006, -14.446937049560882, -1.3705572976885099, -18.390125121341867]"
347,7,"[-9.019863016027506, 11.255480901745006, -14.906937049560879, -2.33055729768851, -18.730125121341864]"
348,5,"[-8.819863016027506, 12.395480901745005, -14.226937049560876, -1.9105572976885101, -18.67012512134186]"
349,6,"[-8.819863016027506, 12.595480901745006, -14.166937049560874, -1.7705572976885104, -18.69012512134186]"
350,7,"[-9.019863016027506, 12.075480901745006, -14.426937049560872, -1.7305572976885106, -18.690125121341858]"
351,6,"[-9.019863016027506, 12.135480901745005, -14.46693704956087, -1.770557297688511, -18.790125121341855]"
352,6,"[-9.019863016027506, 12.295480901745004, -14.386937049560869, -1.6305572976885108, -18.770125121341852]"
353,6,"[-9.019863016027506, 12.495480901745005, -14.326937049560867, -1.490557297688511, -18.790125121341852]"
354,7,"[-9.219863016027505, 11.975480901745005, -14.586937049560865, -1.4505572976885113, -18.79012512134185]"
355,6,"[-9.219863016027505, 12.035480901745004, -14.646937049560863, -1.5105572976885115, -18.870125121341847]"
356,6,"[-9.219863016027505, 12.195480901745002, -14.586937049560861, -1.3905572976885117, -18.830125121341844]"
357,6,"[-9.219863016027505, 12.395480901745003, -14.526937049560859, -1.250557297688512, -18.850125121341843]"
358,7,"[-9.419863016027504, 11.395480901745003, -14.986937049560856, -2.210557297688512, -19.19012512134184]"
359,5,"[-9.219863016027505, 12.535480901745002, -14.306937049560853, -1.7905572976885122, -19.130125121341838]"
360,6,"[-9.219863016027505, 12.735480901745003, -14.24693704956085, -1.6505572976885126, -19.150125121341837]"
361,7,"[-9.419863016027504, 12.215480901745003, -14.506937049560849, -1.6105572976885127, -19.150125121341834]"
362,6,"[-9.419863016027504, 12.375480901745002, -14.426937049560847, -1.4705572976885128, -19.13012512134183]"
363,6,"[-9.419863016027504, 12.575480901745003, -14.366937049560844, -1.3305572976885132, -19.15012512134183]"
364,7,"[-9.619863016027503, 12.055480901745003, -14.626937049560842, -1.2905572976885131, -19.150125121341826]"
365,6,"[-9.619863016027503, 12.115480901745002, -14.686937049560841, -1.3505572976885134, -19.230125121341825]"
366,6,"[-9.619863016027503, 12.275480901745, -14.626937049560839, -1.2305572976885135, -19.190125121341822]"
367,6,"[-9.619863016027503, 12.475480901745001, -14.566937049560837, -1.0905572976885138, -19.21012512134182]"
368,7,"[-9.819863016027503, 11.475480901745001, -15.026937049560834, -2.0505572976885142, -19.550125121341818]"
369,5,"[-9.619863016027503, 12.615480901745, -14.34693704956083, -1.6305572976885143, -19.490125121341816]"
370,7,"[-9.819863016027503, 11.275480901745002, -14.846937049560829, -2.8305572976885145, -19.910125121341814]"
371,5,"[-9.619863016027503, 12.635480901745002, -14.046937049560826, -2.2505572976885144, -19.810125121341812]"
372,6,"[-9.619863016027503, 12.795480901745, -13.966937049560824, -2.1105572976885143, -19.79012512134181]"
373,7,"[-9.819863016027503, 12.275480901744999, -14.226937049560823, -2.070557297688514, -19.790125121341806]"
374,6,"[-9.819863016027503, 12.435480901744997, -14.14693704956082, -1.9305572976885137, -19.770125121341803]"
375,6,"[-9.819863016027503, 12.595480901744997, -14.066937049560819, -1.7905572976885136, -19.7501251213418]"
376,6,"[-9.819863016027503, 12.795480901744998, -14.006937049560817, -1.650557297688514, -19.7701251213418]"
377,7,"[-10.019863016027502, 12.235480901745, -14.366937049560812, -1.610557297688514, -19.770125121341795]"
378,6,"[-10.019863016027502, 12.395480901744998, -14.28693704956081, -1.4705572976885142, -19.750125121341792]"
379,6,"[-10.019863016027502, 12.535480901744998, -14.26693704956081, -1.3905572976885145, -19.83012512134179]"
380,7,"[-10.219863016027501, 11.195480901745, -14.766937049560807, -2.590557297688515, -20.25012512134179]"
381,5,"[-10.019863016027502, 12.555480901745, -13.966937049560807, -2.010557297688515, -20.150125121341787]"
382,6,"[-10.019863016027502, 12.715480901744998, -13.886937049560805, -1.870557297688515, -20.130125121341784]"
383,7,"[-10.219863016027501, 12.195480901744997, -14.146937049560803, -1.8305572976885147, -20.13012512134178]"
384,6,"[-10.219863016027501, 12.355480901744995, -14.066937049560801, -1.6905572976885148, -20.110125121341778]"
385,6,"[-10.219863016027501, 12.515480901744995, -13.9869370495608, -1.5505572976885147, -20.090125121341774]"
386,6,"[-10.219863016027501, 12.715480901744996, -13.926937049560797, -1.410557297688515, -20.110125121341774]"
387,7,"[-10.4198630160275, 12.195480901744997, -14.186937049560795, -1.3705572976885152, -20.11012512134177]"
388,6,"[-10.4198630160275, 12.355480901744995, -14.106937049560793, -1.2305572976885153, -20.090125121341767]"
389,6,"[-10.4198630160275, 12.555480901744996, -14.04693704956079, -1.0905572976885156, -20.110125121341767]"
390,7,"[-10.6198630160275, 11.555480901744996, -14.426937049560788, -1.950557297688516, -20.430125121341767]"
391,5,"[-10.4198630160275, 12.675480901744995, -13.806937049560787, -1.5905572976885163, -20.470125121341766]"
392,7,"[-10.6198630160275, 12.155480901744994, -14.066937049560783, -1.5505572976885162, -20.470125121341763]"
393,6,"[-10.6198630160275, 12.315480901744992, -13.986937049560781, -1.4105572976885163, -20.45012512134176]"
394,6,"[-10.6198630160275, 12.475480901744993, -13.90693704956078, -1.2705572976885164, -20.430125121341757]"
395,6,"[-10.6198630160275, 12.675480901744994, -13.846937049560777, -1.1305572976885168, -20.450125121341756]"
396,7,"[-10.8198630160275, 12.155480901744994, -14.106937049560775, -1.090557297688517, -20.450125121341753]"
397,6,"[-10.8198630160275, 12.315480901744992, -14.026937049560773, -0.950557297688517, -20.43012512134175]"
398,7,"[-11.019863016027498, 10.975480901744994, -14.526937049560772, -2.1505572976885174, -20.850125121341748]"
399,5,"[-10.8198630160275, 12.335480901744994, -13.72693704956077, -1.5705572976885176, -20.750125121341746]"
400,6,"[-10.8198630160275, 12.495480901744992, -13.646937049560767, -1.4305572976885177, -20.730125121341743]"
401,6,"[-10.8198630160275, 12.695480901744993, -13.586937049560765, -1.290557297688518, -20.750125121341743]"
402,7,"[-11.019863016027498, 12.135480901744994, -13.946937049560761, -1.250557297688518, -20.75012512134174]"
403,6,"[-11.019863016027498, 12.295480901744993, -13.86693704956076, -1.110557297688518, -20.730125121341736]"
404,6,"[-11.019863016027498, 12.455480901744993, -13.786937049560757, -0.9705572976885182, -20.710125121341733]"
405,7,"[-11.219863016027498, 11.115480901744995, -14.286937049560755, -2.170557297688519, -21.13012512134173]"
406,5,"[-11.019863016027498, 12.475480901744994, -13.486937049560753, -1.590557297688519, -21.03012512134173]"
407,6,"[-11.019863016027498, 12.635480901744993, -13.406937049560751, -1.450557297688519, -21.010125121341726]"
408,7,"[-11.219863016027498, 12.075480901744992, -13.766937049560747, -1.4105572976885192, -21.010125121341723]"
409,6,"[-11.219863016027498, 12.23548090174499, -13.686937049560745, -1.2705572976885193, -20.99012512134172]"
410,6,"[-11.219863016027498, 12.39548090174499, -13.606937049560743, -1.1305572976885194, -20.970125121341717]"
411,6,"[-11.219863016027498, 12.595480901744992, -13.546937049560741, -0.9905572976885197, -20.990125121341716]"
412,7,"[-11.419863016027497, 11.215480901744993, -14.146937049560739, -2.19055729768852, -21.410125121341714]"
413,5,"[-11.219863016027498, 12.575480901744992, -13.346937049560738, -1.6105572976885203, -21.310125121341713]"
414,6,"[-11.219863016027498, 12.73548090174499, -13.266937049560736, -1.4705572976885204, -21.29012512134171]"
415,7,"[-11.419863016027497, 12.17548090174499, -13.626937049560732, -1.4305572976885206, -21.290125121341706]"
416,6,"[-11.419863016027497, 12.335480901744988, -13.54693704956073, -1.2905572976885207, -21.270125121341703]"
417,6,"[-11.419863016027497, 12.495480901744989, -13.466937049560729, -1.1505572976885208, -21.2501251213417]"
418,6,"[-11.419863016027497, 12.69548090174499, -13.406937049560726, -1.010557297688521, -21.2701251213417]"
419,7,"[-11.619863016027496, 12.135480901744991, -13.766937049560722, -0.9705572976885213, -21.270125121341696]"
420,6,"[-11.619863016027496, 12.29548090174499, -13.68693704956072, -0.8305572976885214, -21.250125121341693]"
421,6,"[-11.619863016027496, 12.49548090174499, -13.626937049560718, -0.6905572976885217, -21.270125121341692]"
422,7,"[-11.819863016027496, 11.49548090174499, -14.006937049560715, -1.550557297688522, -21.590125121341693]"
423,5,"[-11.619863016027496, 12.63548090174499, -13.326937049560714, -1.130557297688522, -21.53012512134169]"
424,7,"[-11.819863016027496, 11.355480901744992, -13.96693704956071, -2.1505572976885223, -21.87012512134169]"
425,5,"[-11.619863016027496, 12.715480901744993, -13.16693704956071, -1.5705572976885225, -21.77012512134169]"
426,6,"[-11.619863016027496, 12.835480901744992, -13.186937049560706, -1.4305572976885226, -21.750125121341686]"
427,7,"[-11.819863016027496, 12.275480901744992, -13.546937049560702, -1.3905572976885228, -21.750125121341682]"
428,6,"[-11.819863016027496, 12.43548090174499, -13.4669370495607, -1.2505572976885229, -21.73012512134168]"
429,6,"[-11.819863016027496, 12.59548090174499, -13.386937049560698, -1.110557297688523, -21.710125121341676]"
430,6,"[-11.819863016027496, 12.795480901744991, -13.326937049560696, -0.9705572976885233, -21.730125121341676]"
431,7,"[-12.019863016027495, 12.235480901744992, -13.686937049560692, -0.9305572976885235, -21.730125121341672]"
432,6,"[-12.019863016027495, 12.39548090174499, -13.60693704956069, -0.7905572976885236, -21.71012512134167]"
433,6,"[-12.019863016027495, 12.55548090174499, -13.526937049560688, -0.6505572976885237, -21.690125121341666]"
434,7,"[-12.219863016027494, 11.215480901744993, -14.026937049560686, -1.850557297688524, -22.110125121341664]"
435,5,"[-12.019863016027495, 12.575480901744992, -13.226937049560684, -1.2705572976885242, -22.010125121341662]"
436,6,"[-12.019863016027495, 12.73548090174499, -13.146937049560682, -1.1305572976885243, -21.99012512134166]"
437,7,"[-12.219863016027494, 12.17548090174499, -13.506937049560678, -1.0905572976885245, -21.990125121341656]"
438,6,"[-12.219863016027494, 12.335480901744988, -13.426937049560676, -0.9505572976885246, -21.970125121341653]"
439,6,"[-12.219863016027494, 12.495480901744989, -13.346937049560674, -0.8105572976885247, -21.95012512134165]"
440,7,"[-12.419863016027493, 11.25548090174499, -13.886937049560672, -1.830557297688525, -22.29012512134165]"
441,5,"[-12.219863016027494, 12.615480901744991, -13.08693704956067, -1.250557297688525, -22.190125121341648]"
442,6,"[-12.219863016027494, 12.73548090174499, -13.106937049560665, -1.1105572976885252, -22.170125121341645]"
443,7,"[-12.419863016027493, 12.17548090174499, -13.466937049560661, -1.0705572976885254, -22.17012512134164]"
444,6,"[-12.419863016027493, 12.335480901744988, -13.38693704956066, -0.9305572976885255, -22.150125121341638]"
445,6,"[-12.419863016027493, 12.495480901744989, -13.306937049560657, -0.7905572976885256, -22.130125121341635]"
446,7,"[-12.619863016027493, 11.25548090174499, -13.846937049560655, -1.8105572976885258, -22.470125121341635]"
447,5,"[-12.419863016027493, 12.615480901744991, -13.046937049560652, -1.230557297688526, -22.370125121341633]"
448,6,"[-12.419863016027493, 12.73548090174499, -13.066937049560648, -1.090557297688526, -22.35012512134163]"
449,6,"[-12.419863016027493, 12.895480901744993, -13.106937049560646, -0.9505572976885264, -22.37012512134163]"
450,7,"[-12.619863016027493, 12.335480901744994, -13.466937049560643, -0.9105572976885266, -22.370125121341626]"
451,6,"[-12.619863016027493, 12.495480901744992, -13.386937049560641, -0.7705572976885267, -22.350125121341623]"
452,6,"[-12.619863016027493, 12.655480901744992, -13.30693704956064, -0.6305572976885268, -22.33012512134162]"
453,7,"[-12.819863016027492, 11.275480901744995, -13.906937049560637, -1.8305572976885272, -22.75012512134162]"
454,5,"[-12.619863016027493, 12.635480901744994, -13.106937049560637, -1.2505572976885273, -22.650125121341617]"
455,6,"[-12.619863016027493, 12.795480901744993, -13.026937049560635, -1.1105572976885274, -22.630125121341614]"
456,6,"[-12.619863016027493, 12.915480901744994, -13.046937049560631, -0.9705572976885275, -22.61012512134161]"
457,7,"[-12.819863016027492, 12.355480901744993, -13.406937049560627, -0.9305572976885275, -22.610125121341607]"
458,6,"[-12.819863016027492, 12.515480901744992, -13.326937049560625, -0.7905572976885276, -22.590125121341604]"
459,6,"[-12.819863016027492, 12.675480901744992, -13.246937049560623, -0.6505572976885277, -22.5701251213416]"
460,7,"[-13.019863016027491, 11.295480901744995, -13.846937049560621, -1.850557297688528, -22.9901251213416]"
461,5,"[-12.819863016027492, 12.655480901744994, -13.04693704956062, -1.2705572976885282, -22.890125121341597]"
462,6,"[-12.819863016027492, 12.815480901744992, -12.966937049560618, -1.1305572976885283, -22.870125121341594]"
463,6,"[-12.819863016027492, 12.935480901744993, -12.986937049560614, -0.9905572976885284, -22.85012512134159]"
464,7,"[-13.019863016027491, 12.375480901744993, -13.34693704956061, -0.9505572976885284, -22.850125121341588]"
465,6,"[-13.019863016027491, 12.535480901744991, -13.266937049560608, -0.8105572976885285, -22.830125121341585]"
466,6,"[-13.019863016027491, 12.695480901744991, -13.186937049560607, -0.6705572976885286, -22.81012512134158]"
467,7,"[-13.21986301602749, 11.415480901744994, -13.826937049560604, -1.6905572976885288, -23.15012512134158]"
468,5,"[-13.019863016027491, 12.775480901744995, -13.026937049560603, -1.110557297688529, -23.05012512134158]"
469,6,"[-13.019863016027491, 12.895480901744994, -13.046937049560599, -0.970557297688529, -23.030125121341577]"
470,7,"[-13.21986301602749, 12.335480901744994, -13.406937049560595, -0.9305572976885292, -23.030125121341573]"
471,6,"[-13.21986301602749, 12.495480901744992, -13.326937049560593, -0.7905572976885293, -23.01012512134157]"
472,6,"[-13.21986301602749, 12.655480901744992, -13.246937049560591, -0.6505572976885294, -22.990125121341567]"
473,6,"[-13.21986301602749, 12.815480901744992, -13.16693704956059, -0.5105572976885295, -22.970125121341564]"
474,7,"[-13.41986301602749, 11.435480901744995, -13.766937049560587, -1.7105572976885302, -23.390125121341562]"
475,5,"[-13.21986301602749, 12.795480901744995, -12.966937049560586, -1.1305572976885303, -23.29012512134156]"
476,6,"[-13.21986301602749, 12.915480901744994, -12.986937049560582, -0.9905572976885304, -23.270125121341557]"
477,6,"[-13.21986301602749, 13.035480901744995, -13.006937049560579, -0.8505572976885305, -23.250125121341554]"
478,7,"[-13.41986301602749, 12.475480901744994, -13.366937049560574, -0.8105572976885305, -23.25012512134155]"
479,6,"[-13.41986301602749, 12.635480901744993, -13.286937049560573, -0.6705572976885306, -23.230125121341548]"
480,6,"[-13.41986301602749, 12.795480901744993, -13.20693704956057, -0.5305572976885307, -23.210125121341544]"
481,7,"[-13.61986301602749, 11.415480901744996, -13.806937049560569, -1.730557297688531, -23.630125121341543]"
482,5,"[-13.41986301602749, 12.775480901744995, -13.006937049560568, -1.1505572976885312, -23.53012512134154]"
483,6,"[-13.41986301602749, 12.935480901744993, -12.926937049560566, -1.0105572976885313, -23.510125121341538]"
484,6,"[-13.41986301602749, 13.055480901744994, -12.946937049560562, -0.8705572976885314, -23.490125121341535]"
485,7,"[-13.61986301602749, 12.495480901744994, -13.306937049560558, -0.8305572976885314, -23.49012512134153]"
486,6,"[-13.61986301602749, 12.655480901744992, -13.226937049560556, -0.6905572976885315, -23.47012512134153]"
487,6,"[-13.61986301602749, 12.815480901744992, -13.146937049560554, -0.5505572976885316, -23.450125121341525]"
488,7,"[-13.819863016027488, 11.495480901744994, -13.76693704956055, -1.5705572976885316, -23.750125121341522]"
489,5,"[-13.61986301602749, 12.855480901744993, -12.966937049560547, -0.9905572976885315, -23.65012512134152]"
490,6,"[-13.61986301602749, 12.975480901744993, -12.986937049560543, -0.8505572976885316, -23.630125121341518]"
491,6,"[-13.61986301602749, 13.095480901744994, -13.00693704956054, -0.7105572976885317, -23.610125121341515]"
492,7,"[-13.819863016027488, 12.535480901744993, -13.366937049560535, -0.6705572976885317, -23.61012512134151]"
493,6,"[-13.819863016027488, 12.695480901744991, -13.286937049560533, -0.5305572976885318, -23.590125121341508]"
494,6,"[-13.819863016027488, 12.855480901744992, -13.206937049560532, -0.39055729768853187, -23.570125121341505]"
495,7,"[-14.019863016027488, 11.475480901744994, -13.80693704956053, -1.5905572976885323, -23.990125121341503]"
496,5,"[-13.819863016027488, 12.835480901744994, -13.006937049560529, -1.0105572976885324, -23.8901251213415]"
497,6,"[-13.819863016027488, 12.995480901744992, -12.926937049560527, -0.8705572976885325, -23.8701251213415]"
498,6,"[-13.819863016027488, 13.115480901744993, -12.946937049560523, -0.7305572976885326, -23.850125121341495]"
499,7,"[-14.019863016027488, 12.555480901744993, -13.306937049560519, -0.6905572976885326, -23.85012512134149]"
500,6,"[-14.019863016027488, 12.715480901744991, -13.226937049560517, -0.5505572976885327, -23.83012512134149]"
501,6,"[-14.019863016027488, 12.875480901744991, -13.146937049560515, -0.4105572976885328, -23.810125121341486]"
502,7,"[-14.219863016027487, 11.555480901744993, -13.76693704956051, -1.4305572976885328, -24.110125121341483]"
503,5,"[-14.019863016027488, 12.915480901744992, -12.966937049560508, -0.8505572976885327, -24.01012512134148]"
504,6,"[-14.019863016027488, 13.035480901744991, -12.986937049560504, -0.7105572976885328, -23.990125121341478]"
505,7,"[-14.219863016027487, 11.715480901744993, -13.6069370495605, -1.7305572976885328, -24.290125121341475]"
506,5,"[-14.019863016027488, 13.075480901744992, -12.806937049560497, -1.150557297688533, -24.190125121341474]"
507,6,"[-14.019863016027488, 13.195480901744991, -12.826937049560494, -1.010557297688533, -24.17012512134147]"
508,7,"[-14.219863016027487, 12.535480901744991, -13.18693704956049, -1.1105572976885332, -24.170125121341467]"
509,6,"[-14.219863016027487, 12.915480901744992, -12.986937049560487, -0.8105572976885331, -24.110125121341465]"
510,6,"[-14.219863016027487, 13.035480901744991, -13.006937049560483, -0.6705572976885332, -24.090125121341462]"
511,6,"[-14.219863016027487, 13.155480901744992, -13.026937049560479, -0.5305572976885333, -24.07012512134146]"
512,7,"[-14.419863016027486, 12.595480901744992, -13.386937049560474, -0.4905572976885333, -24.070125121341455]"
513,6,"[-14.419863016027486, 12.75548090174499, -13.306937049560473, -0.3505572976885334, -24.050125121341452]"
514,6,"[-14.419863016027486, 12.91548090174499, -13.22693704956047, -0.21055729768853348, -24.03012512134145]"
515,7,"[-14.619863016027486, 11.49548090174499, -13.806937049560467, -1.4105572976885334, -24.410125121341444]"
516,5,"[-14.419863016027486, 12.85548090174499, -13.006937049560465, -0.8305572976885336, -24.310125121341443]"
517,6,"[-14.419863016027486, 13.015480901744988, -12.926937049560463, -0.6905572976885337, -24.29012512134144]"
518,6,"[-14.419863016027486, 13.13548090174499, -12.946937049560459, -0.5505572976885338, -24.270125121341437]"
519,7,"[-14.619863016027486, 12.575480901744989, -13.306937049560455, -0.5105572976885338, -24.270125121341433]"
