epoch,error,weights
526,7,"[-15.399999999999977, 12.759999999999966, -13.039999999999027, -0.4600000000000777, -24.959999999999347]"
527,6,"[-15.399999999999977, 12.919999999999964, -12.959999999999026, -0.3200000000000778, -24.939999999999344]"
528,6,"[-15.399999999999977, 13.079999999999965, -12.879999999999024, -0.18000000000007788, -24.91999999999934]"
529,7,"[-15.599999999999977, 11.659999999999965, -13.45999999999902, -1.3800000000000783, -25.299999999999336]"
530,5,"[-15.399999999999977, 13.019999999999964, -12.659999999999018, -0.8000000000000784, -25.199999999999335]"
531,6,"[-15.399999999999977, 13.139999999999963, -12.679999999999014, -0.6600000000000785, -25.179999999999332]"
532,6,"[-15.399999999999977, 13.259999999999964, -12.69999999999901, -0.5200000000000786, -25.15999999999933]"
533,7,"[-15.599999999999977, 12.599999999999964, -13.059999999999006, -0.6200000000000785, -25.159999999999325]"
534,6,"[-15.599999999999977, 12.979999999999965, -12.859999999999003, -0.32000000000007844, -25.099999999999323]"
535,6,"[-15.599999999999977, 13.099999999999964, -12.879999999998999, -0.18000000000007876, -25.07999999999932]"
536,7,"[-15.799999999999976, 11.779999999999966, -13.499999999998995, -1.200000000000079, -25.379999999999317]"
537,5,"[-15.599999999999977, 13.139999999999965, -12.699999999998992, -0.6200000000000792, -25.279999999999315]"
538,6,"[-15.599999999999977, 13.259999999999964, -12.719999999998988, -0.48000000000007925, -25.259999999999312]"
539,7,"[-15.799999999999976, 11.939999999999966, -13.339999999998984, -1.5000000000000793, -25.55999999999931]"
540,5,"[-15.599999999999977, 13.299999999999965, -12.539999999998981, -0.9200000000000794, -25.459999999999308]"
541,6,"[-15.599999999999977, 13.419999999999964, -12.559999999998977, -0.7800000000000795, -25.439999999999305]"
542,7,"[-15.799999999999976, 12.759999999999964, -12.919999999998973, -0.8800000000000796, -25.4399999999993]"
543,6,"[-15.799999999999976, 13.139999999999965, -12.71999999999897, -0.5800000000000796, -25.3799999999993]"
544,6,"[-15.799999999999976, 13.259999999999964, -12.739999999998966, -0.44000000000007966, -25.359999999999296]"
545,6,"[-15.799999999999976, 13.379999999999965, -12.759999999998962, -0.30000000000007976, -25.339999999999293]"
546,7,"[-15.999999999999975, 12.819999999999965, -13.119999999998958, -0.2600000000000797, -25.33999999999929]"
547,6,"[-15.999999999999975, 12.979999999999963, -13.039999999998956, -0.12000000000008004, -25.319999999999286]"
548,6,"[-15.999999999999975, 13.139999999999963, -12.959999999998955, 0.019999999999919638, -25.299999999999283]"
549,7,"[-16.199999999999974, 11.719999999999963, -13.539999999998951, -1.1800000000000808, -25.67999999999928]"
550,5,"[-15.999999999999975, 13.079999999999963, -12.739999999998949, -0.6000000000000809, -25.579999999999277]"
551,6,"[-15.999999999999975, 13.199999999999962, -12.759999999998945, -0.460000000000081, -25.559999999999274]"
552,6,"[-15.999999999999975, 13.319999999999963, -12.77999999999894, -0.3200000000000811, -25.53999999999927]"
553,7,"[-16.199999999999974, 11.999999999999964, -13.399999999998936, -1.3400000000000813, -25.839999999999268]"
554,5,"[-15.999999999999975, 13.359999999999964, -12.599999999998934, -0.7600000000000815, -25.739999999999267]"
555,6,"[-15.999999999999975, 13.479999999999963, -12.61999999999893, -0.6200000000000816, -25.719999999999263]"
556,7,"[-16.199999999999974, 12.819999999999963, -12.979999999998926, -0.7200000000000817, -25.71999999999926]"
557,6,"[-16.199999999999974, 13.199999999999964, -12.779999999998923, -0.42000000000008164, -25.659999999999258]"
558,6,"[-16.199999999999974, 13.319999999999963, -12.799999999998919, -0.28000000000008174, -25.639999999999254]"
559,7,"[-16.399999999999974, 11.999999999999964, -13.419999999998915, -1.3000000000000818, -25.93999999999925]"
560,5,"[-16.199999999999974, 13.359999999999964, -12.619999999998912, -0.7200000000000819, -25.83999999999925]"
561,6,"[-16.199999999999974, 13.479999999999963, -12.639999999998908, -0.580000000000082, -25.819999999999247]"
562,7,"[-16.399999999999974, 12.819999999999963, -12.999999999998904, -0.6800000000000821, -25.819999999999244]"
563,6,"[-16.399999999999974, 13.199999999999964, -12.799999999998901, -0.38000000000008205, -25.75999999999924]"
564,6,"[-16.399999999999974, 13.319999999999963, -12.819999999998897, -0.24000000000008215, -25.739999999999238]"
565,7,"[-16.599999999999973, 11.999999999999964, -13.439999999998893, -1.2600000000000822, -26.039999999999235]"
566,5,"[-16.399999999999974, 13.359999999999964, -12.63999999999889, -0.6800000000000823, -25.939999999999234]"
567,6,"[-16.399999999999974, 13.479999999999963, -12.659999999998886, -0.5400000000000824, -25.91999999999923]"
568,6,"[-16.399999999999974, 13.599999999999964, -12.679999999998882, -0.4000000000000825, -25.899999999999228]"
569,7,"[-16.599999999999973, 12.879999999999965, -13.179999999998879, -0.5200000000000824, -25.859999999999225]"
570,6,"[-16.599999999999973, 13.259999999999966, -12.979999999998876, -0.22000000000008235, -25.799999999999223]"
571,6,"[-16.599999999999973, 13.379999999999965, -12.999999999998872, -0.08000000000008267, -25.77999999999922]"
572,7,"[-16.799999999999972, 12.059999999999967, -13.619999999998868, -1.100000000000083, -26.079999999999217]"
573,5,"[-16.599999999999973, 13.419999999999966, -12.819999999998865, -0.5200000000000831, -25.979999999999215]"
574,6,"[-16.599999999999973, 13.539999999999965, -12.839999999998861, -0.38000000000008316, -25.959999999999212]"
575,7,"[-16.799999999999972, 12.219999999999967, -13.459999999998857, -1.4000000000000832, -26.25999999999921]"
576,5,"[-16.599999999999973, 13.579999999999968, -12.659999999998854, -0.8200000000000833, -26.159999999999208]"
577,6,"[-16.599999999999973, 13.699999999999969, -12.67999999999885, -0.6800000000000834, -26.139999999999205]"
578,7,"[-16.799999999999972, 13.039999999999969, -13.039999999998846, -0.7800000000000835, -26.1399999999992]"
579,6,"[-16.799999999999972, 13.41999999999997, -12.839999999998843, -0.48000000000008347, -26.0799999999992]"
580,6,"[-16.799999999999972, 13.539999999999969, -12.85999999999884, -0.34000000000008357, -26.059999999999196]"
581,7,"[-16.99999999999997, 12.21999999999997, -13.479999999998835, -1.3600000000000836, -26.359999999999193]"
582,5,"[-16.799999999999972, 13.579999999999972, -12.679999999998833, -0.7800000000000837, -26.25999999999919]"
583,6,"[-16.799999999999972, 13.699999999999973, -12.699999999998829, -0.6400000000000838, -26.23999999999919]"
584,9,"[-16.99999999999997, 12.639999999999972, -13.219999999998825, -1.1200000000000843, -26.419999999999185]"
585,8,"[-16.99999999999997, 12.599999999999973, -13.039999999998821, -1.3200000000000844, -26.55999999999918]"
586,8,"[-16.99999999999997, 12.559999999999974, -12.859999999998818, -1.5200000000000846, -26.69999999999918]"
587,5,"[-16.799999999999972, 13.699999999999973, -12.179999999998815, -1.1000000000000847, -26.639999999999176]"
588,9,"[-16.99999999999997, 12.559999999999974, -12.859999999998811, -1.6200000000000851, -26.779999999999173]"
589,5,"[-16.799999999999972, 13.699999999999973, -12.179999999998808, -1.2000000000000852, -26.71999999999917]"
590,9,"[-16.99999999999997, 12.479999999999976, -12.839999999998804, -1.8000000000000858, -26.899999999999167]"
591,5,"[-16.799999999999972, 13.839999999999977, -12.039999999998804, -1.220000000000086, -26.799999999999166]"
592,9,"[-16.99999999999997, 12.699999999999978, -12.6999999999988, -1.7200000000000861, -26.959999999999162]"
593,7,"[-16.799999999999972, 13.959999999999978, -12.179999999998797, -0.8000000000000864, -26.659999999999158]"
594,7,"[-16.99999999999997, 13.21999999999998, -12.679999999998794, -0.9200000000000863, -26.639999999999155]"
595,6,"[-16.99999999999997, 13.599999999999982, -12.47999999999879, -0.6200000000000863, -26.579999999999153]"
596,6,"[-16.99999999999997, 13.719999999999983, -12.499999999998787, -0.48000000000008636, -26.55999999999915]"
597,9,"[-17.19999999999997, 12.579999999999984, -13.179999999998783, -1.0000000000000868, -26.699999999999147]"
598,5,"[-16.99999999999997, 13.719999999999983, -12.49999999999878, -0.5800000000000869, -26.639999999999144]"
599,9,"[-17.19999999999997, 12.579999999999984, -13.179999999998776, -1.1000000000000874, -26.77999999999914]"
600,5,"[-16.99999999999997, 13.719999999999983, -12.499999999998773, -0.6800000000000874, -26.71999999999914]"
601,9,"[-17.19999999999997, 12.599999999999984, -13.15999999999877, -1.1800000000000879, -26.859999999999136]"
602,5,"[-16.99999999999997, 13.739999999999982, -12.479999999998766, -0.7600000000000879, -26.799999999999134]"
603,9,"[-17.19999999999997, 12.599999999999984, -13.159999999998762, -1.2800000000000884, -26.93999999999913]"
604,5,"[-16.99999999999997, 13.739999999999982, -12.479999999998759, -0.8600000000000885, -26.87999999999913]"
605,9,"[-17.19999999999997, 12.619999999999983, -13.139999999998755, -1.360000000000089, -27.019999999999126]"
606,5,"[-16.99999999999997, 13.759999999999982, -12.459999999998752, -0.940000000000089, -26.959999999999123]"
607,9,"[-17.19999999999997, 12.639999999999983, -13.119999999998749, -1.4400000000000894, -27.09999999999912]"
608,5,"[-16.99999999999997, 13.779999999999982, -12.439999999998745, -1.0200000000000895, -27.039999999999118]"
609,9,"[-17.19999999999997, 12.579999999999984, -13.079999999998742, -1.60000000000009, -27.219999999999114]"
610,5,"[-16.99999999999997, 13.939999999999985, -12.279999999998742, -1.0200000000000902, -27.119999999999113]"
611,9,"[-17.19999999999997, 12.799999999999986, -12.959999999998738, -1.5400000000000904, -27.25999999999911]"
612,8,"[-17.19999999999997, 12.619999999999987, -13.039999999998734, -1.7800000000000904, -27.279999999999106]"
613,5,"[-16.99999999999997, 13.979999999999988, -12.239999999998732, -1.2000000000000903, -27.179999999999104]"
614,9,"[-17.19999999999997, 12.83999999999999, -12.919999999998728, -1.7200000000000906, -27.3199999999991]"
615,7,"[-16.99999999999997, 14.099999999999989, -12.399999999998725, -0.8000000000000909, -27.019999999999097]"
616,9,"[-17.19999999999997, 13.019999999999992, -12.979999999998721, -1.320000000000091, -27.179999999999097]"
617,8,"[-17.19999999999997, 12.899999999999991, -12.939999999998719, -1.5400000000000913, -27.299999999999095]"
618,8,"[-17.19999999999997, 12.65999999999999, -12.879999999998716, -1.8600000000000916, -27.39999999999909]"
619,5,"[-16.99999999999997, 14.01999999999999, -12.079999999998714, -1.2800000000000917, -27.299999999999088]"
620,9,"[-17.19999999999997, 12.879999999999992, -12.73999999999871, -1.780000000000092, -27.459999999999084]"
621,7,"[-16.99999999999997, 14.139999999999992, -12.219999999998707, -0.8600000000000922, -27.15999999999908]"
622,7,"[-17.19999999999997, 13.399999999999995, -12.719999999998704, -0.9800000000000921, -27.139999999999077]"
623,6,"[-17.19999999999997, 13.779999999999996, -12.519999999998701, -0.6800000000000921, -27.079999999999075]"
624,9,"[-17.39999999999997, 12.659999999999997, -13.179999999998698, -1.1800000000000923, -27.21999999999907]"
625,5,"[-17.19999999999997, 13.799999999999995, -12.499999999998694, -0.7600000000000924, -27.15999999999907]"
626,9,"[-17.39999999999997, 12.659999999999997, -13.17999999999869, -1.2800000000000928, -27.299999999999066]"
627,5,"[-17.19999999999997, 13.799999999999995, -12.499999999998687, -0.8600000000000929, -27.239999999999064]"
628,9,"[-17.39999999999997, 12.679999999999996, -13.159999999998684, -1.3600000000000934, -27.37999999999906]"
629,5,"[-17.19999999999997, 14.039999999999997, -12.359999999998683, -0.7800000000000935, -27.27999999999906]"
630,9,"[-17.39999999999997, 12.899999999999999, -13.01999999999868, -1.2800000000000937, -27.439999999999056]"
631,8,"[-17.39999999999997, 12.779999999999998, -12.999999999998677, -1.520000000000094, -27.539999999999054]"
632,7,"[-17.19999999999997, 14.059999999999997, -12.459999999998674, -0.580000000000094, -27.23999999999905]"
633,9,"[-17.39999999999997, 13.24, -12.97999999999867, -0.9400000000000943, -27.359999999999047]"
634,6,"[-17.39999999999997, 13.520000000000003, -12.779999999998667, -0.7800000000000942, -27.299999999999045]"
635,6,"[-17.39999999999997, 13.860000000000005, -12.679999999998666, -0.48000000000009413, -27.239999999999043]"
636,9,"[-17.59999999999997, 12.740000000000006, -13.339999999998662, -0.9800000000000944, -27.37999999999904]"
637,5,"[-17.39999999999997, 13.880000000000004, -12.659999999998659, -0.5600000000000944, -27.319999999999037]"
638,9,"[-17.59999999999997, 12.740000000000006, -13.339999999998655, -1.0800000000000949, -27.459999999999035]"
639,5,"[-17.39999999999997, 13.880000000000004, -12.659999999998652, -0.660000000000095, -27.399999999999032]"
640,9,"[-17.59999999999997, 12.820000000000004, -13.179999999998648, -1.1400000000000954, -27.57999999999903]"
641,8,"[-17.59999999999997, 12.600000000000001, -13.099999999998644, -1.4400000000000956, -27.679999999999023]"
642,5,"[-17.39999999999997, 13.960000000000003, -12.299999999998642, -0.8600000000000958, -27.57999999999902]"
643,9,"[-17.59999999999997, 12.820000000000004, -12.979999999998638, -1.380000000000096, -27.71999999999902]"
644,8,"[-17.59999999999997, 12.640000000000004, -13.059999999998634, -1.620000000000096, -27.739999999999014]"
645,5,"[-17.39999999999997, 14.000000000000005, -12.259999999998632, -1.040000000000096, -27.639999999999013]"
646,9,"[-17.59999999999997, 12.960000000000008, -12.819999999998629, -1.380000000000096, -27.65999999999901]"
647,8,"[-17.59999999999997, 12.940000000000008, -12.679999999998628, -1.440000000000096, -27.639999999999006]"
648,8,"[-17.59999999999997, 12.920000000000009, -12.519999999998625, -1.4800000000000961, -27.639999999999002]"
649,8,"[-17.59999999999997, 12.800000000000008, -12.479999999998622, -1.7000000000000963, -27.759999999999]"
650,7,"[-17.39999999999997, 14.060000000000008, -11.95999999999862, -0.7800000000000966, -27.459999999998995]"
651,9,"[-17.59999999999997, 13.04000000000001, -12.519999999998618, -1.2400000000000968, -27.559999999998993]"
652,8,"[-17.59999999999997, 12.920000000000009, -12.479999999998615, -1.460000000000097, -27.67999999999899]"
653,8,"[-17.59999999999997, 12.800000000000008, -12.439999999998612, -1.6800000000000972, -27.799999999998988]"
654,7,"[-17.39999999999997, 14.060000000000008, -11.91999999999861, -0.7600000000000975, -27.499999999998984]"
655,7,"[-17.59999999999997, 13.320000000000011, -12.419999999998607, -0.8800000000000974, -27.47999999999898]"
656,6,"[-17.59999999999997, 13.660000000000013, -12.319999999998606, -0.5800000000000973, -27.41999999999898]"
657,6,"[-17.59999999999997, 13.780000000000014, -12.339999999998602, -0.4400000000000974, -27.399999999998975]"
658,9,"[-17.79999999999997, 12.640000000000015, -13.019999999998598, -0.9600000000000979, -27.539999999998972]"
659,5,"[-17.59999999999997, 13.780000000000014, -12.339999999998595, -0.540000000000098, -27.47999999999897]"
660,9,"[-17.79999999999997, 12.640000000000015, -13.019999999998591, -1.0600000000000984, -27.619999999998967]"
661,5,"[-17.59999999999997, 13.780000000000014, -12.339999999998588, -0.6400000000000985, -27.559999999998965]"
662,9,"[-17.79999999999997, 12.640000000000015, -13.019999999998584, -1.160000000000099, -27.699999999998962]"
663,5,"[-17.59999999999997, 13.780000000000014, -12.33999999999858, -0.740000000000099, -27.63999999999896]"
664,9,"[-17.79999999999997, 12.520000000000014, -12.979999999998576, -1.3400000000000996, -27.779999999998953]"
665,5,"[-17.59999999999997, 13.880000000000015, -12.179999999998573, -0.7600000000000997, -27.67999999999895]"
666,9,"[-17.79999999999997, 12.740000000000016, -12.85999999999857, -1.2800000000001, -27.81999999999895]"
667,8,"[-17.79999999999997, 12.560000000000016, -12.939999999998566, -1.5200000000001, -27.839999999998945]"
668,5,"[-17.59999999999997, 13.920000000000018, -12.139999999998563, -0.9400000000000999, -27.739999999998943]"
669,9,"[-17.79999999999997, 12.88000000000002, -12.69999999999856, -1.2800000000001, -27.75999999999894]"
670,8,"[-17.79999999999997, 12.86000000000002, -12.55999999999856, -1.3400000000001, -27.739999999998936]"
671,8,"[-17.79999999999997, 12.840000000000021, -12.399999999998556, -1.3800000000001, -27.739999999998933]"
672,8,"[-17.79999999999997, 12.72000000000002, -12.359999999998553, -1.6000000000001002, -27.85999999999893]"
673,7,"[-17.59999999999997, 13.98000000000002, -11.839999999998552, -0.6800000000001003, -27.559999999998926]"
674,9,"[-17.79999999999997, 12.960000000000022, -12.399999999998549, -1.1400000000001007, -27.659999999998924]"
675,8,"[-17.79999999999997, 12.840000000000021, -12.359999999998546, -1.360000000000101, -27.77999999999892]"
676,8,"[-17.79999999999997, 12.72000000000002, -12.319999999998544, -1.580000000000101, -27.89999999999892]"
677,7,"[-17.59999999999997, 13.98000000000002, -11.799999999998542, -0.6600000000001012, -27.599999999998914]"
678,7,"[-17.79999999999997, 13.240000000000022, -12.299999999998539, -0.7800000000001013, -27.57999999999891]"
679,6,"[-17.79999999999997, 13.580000000000025, -12.199999999998537, -0.48000000000010123, -27.51999999999891]"
680,6,"[-17.79999999999997, 13.700000000000026, -12.219999999998533, -0.34000000000010133, -27.499999999998906]"
681,9,"[-17.999999999999968, 12.560000000000027, -12.89999999999853, -0.8600000000001018, -27.639999999998903]"
682,5,"[-17.79999999999997, 13.700000000000026, -12.219999999998526, -0.44000000000010187, -27.5799999999989]"
683,9,"[-17.999999999999968, 12.560000000000027, -12.899999999998522, -0.9600000000001023, -27.719999999998898]"
684,5,"[-17.79999999999997, 13.700000000000026, -12.21999999999852, -0.5400000000001024, -27.659999999998895]"
685,9,"[-17.999999999999968, 12.560000000000027, -12.899999999998515, -1.0600000000001029, -27.799999999998892]"
686,5,"[-17.79999999999997, 13.700000000000026, -12.219999999998512, -0.6400000000001029, -27.73999999999889]"
687,9,"[-17.999999999999968, 12.540000000000028, -12.859999999998507, -1.140000000000103, -27.839999999998884]"
688,5,"[-17.79999999999997, 13.900000000000029, -12.059999999998505, -0.5600000000001031, -27.739999999998883]"
689,9,"[-17.999999999999968, 12.76000000000003, -12.719999999998501, -1.0600000000001033, -27.89999999999888]"
690,8,"[-17.999999999999968, 12.520000000000028, -12.659999999998497, -1.3800000000001031, -27.999999999998874]"
691,5,"[-17.79999999999997, 13.88000000000003, -11.859999999998495, -0.8000000000001033, -27.899999999998872]"
692,9,"[-17.999999999999968, 12.74000000000003, -12.519999999998491, -1.3000000000001035, -28.05999999999887]"
693,8,"[-17.999999999999968, 12.56000000000003, -12.599999999998488, -1.5400000000001035, -28.079999999998865]"
694,5,"[-17.79999999999997, 13.920000000000032, -11.799999999998485, -0.9600000000001034, -27.979999999998864]"
695,9,"[-17.999999999999968, 12.780000000000033, -12.459999999998482, -1.4600000000001037, -28.13999999999886]"
696,7,"[-17.79999999999997, 14.040000000000033, -11.939999999998479, -0.5400000000001037, -27.839999999998856]"
697,9,"[-17.999999999999968, 12.960000000000036, -12.519999999998475, -1.0600000000001042, -27.999999999998856]"
698,8,"[-17.999999999999968, 12.840000000000035, -12.479999999998473, -1.2800000000001044, -28.119999999998853]"
699,8,"[-17.999999999999968, 12.600000000000033, -12.399999999998471, -1.5800000000001044, -28.239999999998847]"
700,7,"[-17.79999999999997, 13.860000000000033, -11.87999999999847, -0.6600000000001045, -27.939999999998843]"
701,9,"[-17.999999999999968, 12.720000000000034, -12.539999999998466, -1.1600000000001047, -28.09999999999884]"
702,8,"[-17.999999999999968, 12.540000000000035, -12.619999999998463, -1.4000000000001047, -28.119999999998836]"
703,5,"[-17.79999999999997, 13.900000000000036, -11.81999999999846, -0.8200000000001046, -28.019999999998834]"
704,9,"[-17.999999999999968, 12.760000000000037, -12.479999999998457, -1.3200000000001049, -28.17999999999883]"
705,8,"[-17.999999999999968, 12.580000000000037, -12.559999999998453, -1.5600000000001049, -28.199999999998827]"
706,5,"[-17.79999999999997, 13.940000000000039, -11.75999999999845, -0.9800000000001048, -28.099999999998825]"
707,9,"[-17.999999999999968, 12.900000000000041, -12.299999999998448, -1.3000000000001048, -28.13999999999882]"
708,8,"[-17.999999999999968, 12.78000000000004, -12.259999999998445, -1.520000000000105, -28.25999999999882]"
709,7,"[-17.79999999999997, 14.04000000000004, -11.719999999998445, -0.5800000000001051, -27.979999999998814]"
710,7,"[-17.999999999999968, 13.300000000000042, -12.219999999998441, -0.7000000000001052, -27.95999999999881]"
711,6,"[-17.999999999999968, 13.640000000000045, -12.11999999999844, -0.40000000000010516, -27.89999999999881]"
712,9,"[-18.199999999999967, 12.500000000000046, -12.799999999998436, -0.9200000000001054, -28.039999999998805]"
713,5,"[-17.999999999999968, 13.640000000000045, -12.119999999998432, -0.5000000000001055, -27.979999999998803]"
714,9,"[-18.199999999999967, 12.480000000000047, -12.759999999998428, -1.000000000000106, -28.079999999998797]"
715,5,"[-17.999999999999968, 13.840000000000048, -11.959999999998425, -0.42000000000010607, -27.979999999998796]"
716,9,"[-18.199999999999967, 12.700000000000049, -12.619999999998422, -0.9200000000001063, -28.139999999998793]"
717,8,"[-18.199999999999967, 12.460000000000047, -12.559999999998418, -1.2400000000001061, -28.239999999998787]"
718,5,"[-17.999999999999968, 13.820000000000048, -11.759999999998415, -0.6600000000001063, -28.139999999998786]"
719,9,"[-18.199999999999967, 12.68000000000005, -12.419999999998412, -1.1600000000001065, -28.299999999998782]"
720,8,"[-18.199999999999967, 12.50000000000005, -12.499999999998408, -1.4000000000001065, -28.319999999998778]"
721,5,"[-17.999999999999968, 13.860000000000051, -11.699999999998406, -0.8200000000001064, -28.219999999998777]"
722,9,"[-18.199999999999967, 12.720000000000052, -12.359999999998402, -1.3200000000001066, -28.379999999998773]"
723,7,"[-17.999999999999968, 13.980000000000052, -11.8399999999984, -0.4000000000001067, -28.07999999999877]"
724,9,"[-18.199999999999967, 12.900000000000055, -12.419999999998396, -0.9200000000001072, -28.23999999999877]"
725,8,"[-18.199999999999967, 12.780000000000054, -12.379999999998393, -1.1400000000001074, -28.359999999998767]"
726,8,"[-18.199999999999967, 12.540000000000052, -12.299999999998391, -1.4400000000001072, -28.47999999999876]"
727,7,"[-17.999999999999968, 13.800000000000052, -11.77999999999839, -0.5200000000001073, -28.179999999998756]"
728,9,"[-18.199999999999967, 12.660000000000053, -12.439999999998387, -1.0200000000001077, -28.339999999998753]"
729,8,"[-18.199999999999967, 12.480000000000054, -12.519999999998383, -1.260000000000108, -28.35999999999875]"
730,5,"[-17.999999999999968, 13.840000000000055, -11.71999999999838, -0.6800000000001081, -28.259999999998747]"
731,9,"[-18.199999999999967, 12.700000000000056, -12.379999999998377, -1.1800000000001083, -28.419999999998744]"
732,8,"[-18.199999999999967, 12.520000000000056, -12.459999999998374, -1.4200000000001083, -28.43999999999874]"
733,5,"[-17.999999999999968, 13.880000000000058, -11.659999999998371, -0.8400000000001082, -28.33999999999874]"
734,9,"[-18.199999999999967, 12.84000000000006, -12.199999999998369, -1.1600000000001083, -28.379999999998734]"
735,8,"[-18.199999999999967, 12.72000000000006, -12.159999999998366, -1.3800000000001085, -28.49999999999873]"
736,8,"[-18.199999999999967, 12.54000000000006, -12.219999999998365, -1.6000000000001084, -28.539999999998727]"
737,7,"[-17.999999999999968, 13.80000000000006, -11.699999999998363, -0.6800000000001085, -28.239999999998723]"
738,9,"[-18.199999999999967, 12.66000000000006, -12.35999999999836, -1.1800000000001087, -28.39999999999872]"
739,8,"[-18.199999999999967, 12.48000000000006, -12.439999999998356, -1.4200000000001087, -28.419999999998716]"
740,5,"[-17.999999999999968, 13.840000000000062, -11.639999999998354, -0.8400000000001087, -28.319999999998714]"
741,9,"[-18.199999999999967, 12.800000000000065, -12.179999999998351, -1.1600000000001087, -28.35999999999871]"
742,8,"[-18.199999999999967, 12.780000000000065, -12.019999999998348, -1.2000000000001088, -28.359999999998706]"
743,8,"[-18.199999999999967, 12.660000000000064, -11.979999999998345, -1.420000000000109, -28.479999999998704]"
744,8,"[-18.199999999999967, 12.480000000000064, -12.039999999998344, -1.640000000000109, -28.5199999999987]"
745,7,"[-17.999999999999968, 13.740000000000064, -11.519999999998342, -0.720000000000109, -28.219999999998695]"
746,9,"[-18.199999999999967, 12.600000000000065, -12.179999999998339, -1.2200000000001092, -28.37999999999869]"
747,8,"[-18.199999999999967, 12.420000000000066, -12.259999999998335, -1.4600000000001092, -28.399999999998688]"
748,5,"[-17.999999999999968, 13.780000000000067, -11.459999999998333, -0.8800000000001091, -28.299999999998686]"
749,9,"[-18.199999999999967, 12.74000000000007, -11.99999999999833, -1.2000000000001092, -28.339999999998682]"
750,8,"[-18.199999999999967, 12.72000000000007, -11.839999999998327, -1.2400000000001092, -28.33999999999868]"
751,8,"[-18.199999999999967, 12.600000000000069, -11.799999999998324, -1.4600000000001094, -28.459999999998676]"
752,7,"[-17.999999999999968, 13.860000000000069, -11.259999999998323, -0.5200000000001095, -28.17999999999867]"
753,7,"[-18.199999999999967, 13.12000000000007, -11.75999999999832, -0.6400000000001096, -28.159999999998668]"
754,6,"[-18.199999999999967, 13.460000000000074, -11.659999999998318, -0.34000000000010955, -28.099999999998666]"
755,9,"[-18.399999999999967, 12.320000000000075, -12.339999999998314, -0.8600000000001098, -28.239999999998663]"
756,5,"[-18.199999999999967, 13.460000000000074, -11.65999999999831, -0.44000000000010986, -28.17999999999866]"
757,9,"[-18.399999999999967, 12.260000000000076, -12.439999999998307, -0.9600000000001099, -28.239999999998656]"
758,5,"[-18.199999999999967, 13.620000000000077, -11.639999999998304, -0.38000000000011, -28.139999999998654]"
759,9,"[-18.399999999999967, 12.480000000000079, -12.3199999999983, -0.9000000000001103, -28.27999999999865]"
760,8,"[-18.399999999999967, 12.300000000000079, -12.399999999998297, -1.1400000000001105, -28.299999999998647]"
761,5,"[-18.199999999999967, 13.66000000000008, -11.599999999998294, -0.5600000000001106, -28.199999999998646]"
762,9,"[-18.399999999999967, 12.520000000000081, -12.27999999999829, -1.0800000000001109, -28.339999999998643]"
763,7,"[-18.199999999999967, 13.780000000000081, -11.759999999998287, -0.16000000000011116, -28.03999999999864]"
764,7,"[-18.399999999999967, 13.040000000000083, -12.259999999998284, -0.28000000000011105, -28.019999999998635]"
765,6,"[-18.399999999999967, 13.420000000000085, -12.059999999998281, 0.019999999999888995, -27.959999999998633]"
766,6,"[-18.399999999999967, 13.540000000000086, -12.079999999998277, 0.15999999999988912, -27.93999999999863]"
767,9,"[-18.599999999999966, 12.400000000000087, -12.759999999998273, -0.3600000000001111, -28.079999999998627]"
768,5,"[-18.399999999999967, 13.540000000000086, -12.07999999999827, 0.05999999999988859, -28.019999999998625]"
769,9,"[-18.599999999999966, 12.420000000000087, -12.739999999998266, -0.44000000000011164, -28.15999999999862]"
770,5,"[-18.399999999999967, 13.560000000000086, -12.059999999998263, -0.020000000000111484, -28.09999999999862]"
771,9,"[-18.599999999999966, 12.420000000000087, -12.73999999999826, -0.5400000000001117, -28.239999999998616]"
772,5,"[-18.399999999999967, 13.560000000000086, -12.059999999998256, -0.12000000000011202, -28.179999999998614]"
773,6,"[-18.399999999999967, 13.680000000000087, -12.079999999998252, 0.019999999999887663, -28.15999999999861]"
774,9,"[-18.599999999999966, 12.540000000000088, -12.759999999998248, -0.5000000000001126, -28.299999999998608]"
775,5,"[-18.399999999999967, 13.680000000000087, -12.079999999998245, -0.08000000000011287, -28.239999999998606]"
776,9,"[-18.599999999999966, 12.540000000000088, -12.759999999998241, -0.6000000000001131, -28.379999999998603]"
777,5,"[-18.399999999999967, 13.680000000000087, -12.079999999998238, -0.1800000000001134, -28.3199999999986]"
778,9,"[-18.599999999999966, 12.540000000000088, -12.759999999998234, -0.7000000000001136, -28.459999999998598]"
779,5,"[-18.399999999999967, 13.680000000000087, -12.07999999999823, -0.2800000000001137, -28.399999999998595]"
780,9,"[-18.599999999999966, 12.500000000000089, -12.739999999998226, -0.8000000000001137, -28.49999999999859]"
781,5,"[-18.399999999999967, 13.86000000000009, -11.939999999998223, -0.22000000000011388, -28.399999999998588]"
782,9,"[-18.599999999999966, 12.720000000000091, -12.59999999999822, -0.7200000000001141, -28.559999999998585]"
783,8,"[-18.599999999999966, 12.560000000000091, -12.559999999998215, -0.9600000000001139, -28.61999999999858]"
784,5,"[-18.399999999999967, 13.920000000000092, -11.759999999998213, -0.380000000000114, -28.51999999999858]"
