epoch,error,weights
263,6,"[-6.600000000000003, 11.400000000000027, -12.419999999999636, -3.400000000000035, -14.459999999999951]"
264,7,"[-6.800000000000003, 10.840000000000028, -12.779999999999633, -3.3600000000000354, -14.459999999999951]"
265,6,"[-6.800000000000003, 10.900000000000027, -12.819999999999633, -3.4000000000000354, -14.55999999999995]"
266,6,"[-6.800000000000003, 10.960000000000026, -12.859999999999632, -3.4400000000000355, -14.65999999999995]"
267,6,"[-6.800000000000003, 11.020000000000024, -12.89999999999963, -3.4800000000000355, -14.75999999999995]"
268,6,"[-6.800000000000003, 11.080000000000023, -12.93999999999963, -3.5200000000000355, -14.85999999999995]"
269,6,"[-6.800000000000003, 11.240000000000022, -12.859999999999628, -3.380000000000036, -14.83999999999995]"
270,6,"[-6.800000000000003, 11.380000000000022, -12.839999999999627, -3.3000000000000362, -14.919999999999948]"
271,6,"[-6.800000000000003, 11.580000000000023, -12.779999999999625, -3.1600000000000366, -14.939999999999948]"
272,7,"[-7.0000000000000036, 11.020000000000024, -13.139999999999622, -3.120000000000037, -14.939999999999948]"
273,6,"[-7.0000000000000036, 11.080000000000023, -13.179999999999621, -3.1600000000000374, -15.039999999999948]"
274,6,"[-7.0000000000000036, 11.140000000000022, -13.21999999999962, -3.200000000000038, -15.139999999999947]"
275,6,"[-7.0000000000000036, 11.20000000000002, -13.25999999999962, -3.240000000000038, -15.239999999999947]"
276,6,"[-7.0000000000000036, 11.26000000000002, -13.299999999999619, -3.280000000000038, -15.339999999999947]"
277,6,"[-7.0000000000000036, 11.420000000000018, -13.219999999999617, -3.140000000000038, -15.319999999999947]"
278,6,"[-7.0000000000000036, 11.560000000000018, -13.199999999999616, -3.0600000000000382, -15.399999999999945]"
279,6,"[-7.0000000000000036, 11.76000000000002, -13.139999999999613, -2.9200000000000386, -15.419999999999945]"
280,7,"[-7.200000000000004, 11.24000000000002, -13.39999999999961, -2.8800000000000385, -15.419999999999945]"
281,6,"[-7.200000000000004, 11.300000000000018, -13.439999999999609, -2.920000000000039, -15.519999999999945]"
282,6,"[-7.200000000000004, 11.360000000000017, -13.479999999999608, -2.960000000000039, -15.619999999999944]"
283,6,"[-7.200000000000004, 11.420000000000016, -13.519999999999607, -3.000000000000039, -15.719999999999944]"
284,6,"[-7.200000000000004, 11.480000000000015, -13.559999999999606, -3.040000000000039, -15.819999999999943]"
285,6,"[-7.200000000000004, 11.540000000000013, -13.599999999999605, -3.080000000000039, -15.919999999999943]"
286,6,"[-7.200000000000004, 11.600000000000012, -13.639999999999604, -3.120000000000039, -16.019999999999943]"
287,6,"[-7.200000000000004, 11.76000000000001, -13.559999999999603, -2.9800000000000395, -15.999999999999943]"
288,6,"[-7.200000000000004, 11.960000000000012, -13.4999999999996, -2.84000000000004, -16.019999999999943]"
289,7,"[-7.400000000000004, 11.440000000000012, -13.759999999999598, -2.8000000000000402, -16.019999999999943]"
290,6,"[-7.400000000000004, 11.50000000000001, -13.799999999999597, -2.8400000000000407, -16.119999999999944]"
291,6,"[-7.400000000000004, 11.660000000000009, -13.719999999999596, -2.700000000000041, -16.099999999999945]"
292,6,"[-7.400000000000004, 11.86000000000001, -13.659999999999593, -2.5600000000000414, -16.119999999999944]"
293,7,"[-7.600000000000004, 11.34000000000001, -13.919999999999591, -2.5200000000000418, -16.119999999999944]"
294,6,"[-7.600000000000004, 11.48000000000001, -13.83999999999959, -2.4200000000000417, -16.099999999999945]"
295,6,"[-7.600000000000004, 11.62000000000001, -13.819999999999588, -2.3400000000000416, -16.179999999999943]"
296,6,"[-7.600000000000004, 11.820000000000011, -13.759999999999586, -2.200000000000042, -16.199999999999942]"
297,7,"[-7.800000000000004, 10.820000000000011, -14.219999999999585, -3.160000000000042, -16.539999999999942]"
298,5,"[-7.600000000000004, 11.94000000000001, -13.599999999999584, -2.8000000000000425, -16.57999999999994]"
299,6,"[-7.600000000000004, 12.140000000000011, -13.539999999999582, -2.6600000000000428, -16.59999999999994]"
300,7,"[-7.800000000000003, 11.620000000000012, -13.79999999999958, -2.620000000000043, -16.599999999999937]"
301,6,"[-7.800000000000003, 11.68000000000001, -13.839999999999579, -2.6600000000000437, -16.69999999999994]"
302,6,"[-7.800000000000003, 11.740000000000009, -13.879999999999578, -2.7000000000000437, -16.79999999999994]"
303,6,"[-7.800000000000003, 11.900000000000007, -13.799999999999576, -2.560000000000044, -16.77999999999994]"
304,6,"[-7.800000000000003, 12.100000000000009, -13.739999999999574, -2.4200000000000443, -16.79999999999994]"
305,7,"[-8.000000000000004, 11.580000000000009, -13.999999999999572, -2.3800000000000447, -16.799999999999937]"
306,6,"[-8.000000000000004, 11.640000000000008, -14.039999999999571, -2.420000000000045, -16.899999999999935]"
307,6,"[-8.000000000000004, 11.700000000000006, -14.07999999999957, -2.460000000000045, -16.999999999999932]"
308,6,"[-8.000000000000004, 11.860000000000005, -13.999999999999568, -2.3200000000000447, -16.97999999999993]"
309,6,"[-8.000000000000004, 12.060000000000006, -13.939999999999566, -2.180000000000045, -16.99999999999993]"
310,6,"[-8.000000000000004, 12.260000000000005, -13.879999999999564, -2.0400000000000453, -17.01999999999993]"
311,7,"[-8.200000000000003, 11.640000000000006, -14.259999999999563, -2.180000000000046, -17.139999999999926]"
312,6,"[-8.200000000000003, 11.720000000000006, -14.299999999999562, -2.220000000000046, -17.219999999999924]"
313,6,"[-8.200000000000003, 11.800000000000004, -14.339999999999561, -2.260000000000046, -17.299999999999923]"
314,6,"[-8.200000000000003, 11.960000000000003, -14.279999999999559, -2.140000000000046, -17.25999999999992]"
315,6,"[-8.200000000000003, 12.160000000000004, -14.219999999999557, -2.000000000000046, -17.27999999999992]"
316,7,"[-8.400000000000002, 10.820000000000004, -14.719999999999555, -3.2000000000000464, -17.699999999999918]"
317,5,"[-8.200000000000003, 12.180000000000003, -13.919999999999552, -2.6200000000000467, -17.599999999999916]"
318,6,"[-8.200000000000003, 12.320000000000002, -13.899999999999551, -2.540000000000047, -17.679999999999914]"
319,7,"[-8.400000000000002, 11.8, -14.159999999999547, -2.5000000000000475, -17.67999999999991]"
320,6,"[-8.400000000000002, 11.959999999999999, -14.099999999999545, -2.380000000000048, -17.639999999999908]"
321,6,"[-8.400000000000002, 12.12, -14.019999999999543, -2.2400000000000477, -17.619999999999905]"
322,6,"[-8.400000000000002, 12.32, -13.95999999999954, -2.100000000000048, -17.639999999999905]"
323,7,"[-8.600000000000001, 11.8, -14.219999999999539, -2.0600000000000476, -17.6399999999999]"
324,6,"[-8.600000000000001, 11.86, -14.259999999999538, -2.1000000000000476, -17.7399999999999]"
325,6,"[-8.600000000000001, 12.019999999999998, -14.179999999999536, -1.9600000000000475, -17.719999999999896]"
326,6,"[-8.600000000000001, 12.219999999999999, -14.119999999999534, -1.8200000000000478, -17.739999999999895]"
327,7,"[-8.8, 11.219999999999999, -14.579999999999531, -2.780000000000048, -18.07999999999989]"
328,5,"[-8.600000000000001, 12.359999999999998, -13.899999999999528, -2.3600000000000483, -18.01999999999989]"
329,7,"[-8.8, 11.839999999999996, -14.159999999999526, -2.3200000000000487, -18.019999999999886]"
330,6,"[-8.8, 11.999999999999995, -14.099999999999524, -2.200000000000049, -17.979999999999883]"
331,6,"[-8.8, 12.159999999999995, -14.019999999999522, -2.060000000000049, -17.95999999999988]"
332,6,"[-8.8, 12.359999999999996, -13.95999999999952, -1.9200000000000492, -17.97999999999988]"
333,7,"[-9.0, 11.839999999999996, -14.219999999999517, -1.880000000000049, -17.979999999999876]"
334,6,"[-9.0, 11.899999999999995, -14.259999999999517, -1.9200000000000492, -18.079999999999874]"
335,6,"[-9.0, 12.059999999999993, -14.179999999999515, -1.780000000000049, -18.05999999999987]"
336,6,"[-9.0, 12.259999999999994, -14.119999999999512, -1.6400000000000494, -18.07999999999987]"
337,7,"[-9.2, 11.259999999999994, -14.57999999999951, -2.6000000000000494, -18.419999999999867]"
338,5,"[-9.0, 12.399999999999993, -13.899999999999507, -2.1800000000000495, -18.359999999999864]"
339,7,"[-9.2, 11.879999999999992, -14.159999999999505, -2.1400000000000494, -18.35999999999986]"
340,6,"[-9.2, 12.03999999999999, -14.099999999999502, -2.0200000000000493, -18.319999999999858]"
341,6,"[-9.2, 12.19999999999999, -14.0199999999995, -1.8800000000000492, -18.299999999999855]"
342,6,"[-9.2, 12.399999999999991, -13.959999999999498, -1.7400000000000495, -18.319999999999855]"
343,7,"[-9.399999999999999, 11.879999999999992, -14.219999999999496, -1.7000000000000492, -18.31999999999985]"
344,6,"[-9.399999999999999, 11.93999999999999, -14.259999999999495, -1.7400000000000495, -18.41999999999985]"
345,6,"[-9.399999999999999, 11.99999999999999, -14.299999999999494, -1.7800000000000495, -18.519999999999847]"
346,6,"[-9.399999999999999, 12.159999999999988, -14.219999999999493, -1.6400000000000494, -18.499999999999844]"
347,6,"[-9.399999999999999, 12.359999999999989, -14.15999999999949, -1.5000000000000497, -18.519999999999843]"
348,7,"[-9.599999999999998, 11.359999999999989, -14.619999999999488, -2.4600000000000497, -18.85999999999984]"
349,5,"[-9.399999999999999, 12.499999999999988, -13.939999999999484, -2.0400000000000498, -18.799999999999837]"
350,7,"[-9.599999999999998, 11.979999999999986, -14.199999999999482, -2.0000000000000497, -18.799999999999834]"
351,6,"[-9.599999999999998, 12.139999999999985, -14.13999999999948, -1.8800000000000496, -18.75999999999983]"
352,6,"[-9.599999999999998, 12.299999999999985, -14.059999999999478, -1.7400000000000495, -18.739999999999828]"
353,6,"[-9.599999999999998, 12.499999999999986, -13.999999999999476, -1.6000000000000498, -18.759999999999827]"
354,7,"[-9.799999999999997, 11.979999999999986, -14.259999999999474, -1.56000000000005, -18.759999999999824]"
355,6,"[-9.799999999999997, 12.039999999999985, -14.299999999999473, -1.6000000000000503, -18.859999999999822]"
356,6,"[-9.799999999999997, 12.199999999999983, -14.219999999999471, -1.4600000000000504, -18.83999999999982]"
357,6,"[-9.799999999999997, 12.399999999999984, -14.159999999999469, -1.3200000000000507, -18.85999999999982]"
358,7,"[-9.999999999999996, 11.399999999999984, -14.619999999999466, -2.280000000000051, -19.199999999999815]"
359,5,"[-9.799999999999997, 12.539999999999983, -13.939999999999463, -1.860000000000051, -19.139999999999812]"
360,7,"[-9.999999999999996, 12.019999999999982, -14.199999999999461, -1.8200000000000511, -19.13999999999981]"
361,6,"[-9.999999999999996, 12.17999999999998, -14.139999999999459, -1.7000000000000512, -19.099999999999806]"
362,6,"[-9.999999999999996, 12.33999999999998, -14.059999999999457, -1.5600000000000511, -19.079999999999803]"
363,6,"[-9.999999999999996, 12.539999999999981, -13.999999999999455, -1.4200000000000514, -19.099999999999802]"
364,7,"[-10.199999999999996, 12.019999999999982, -14.259999999999453, -1.3800000000000516, -19.0999999999998]"
365,6,"[-10.199999999999996, 12.07999999999998, -14.299999999999452, -1.4200000000000519, -19.199999999999797]"
366,6,"[-10.199999999999996, 12.239999999999979, -14.21999999999945, -1.280000000000052, -19.179999999999794]"
367,6,"[-10.199999999999996, 12.43999999999998, -14.159999999999448, -1.1400000000000523, -19.199999999999793]"
368,7,"[-10.399999999999995, 11.43999999999998, -14.619999999999445, -2.1000000000000525, -19.53999999999979]"
369,5,"[-10.199999999999996, 12.579999999999979, -13.939999999999442, -1.6800000000000526, -19.479999999999787]"
370,7,"[-10.399999999999995, 11.23999999999998, -14.43999999999944, -2.880000000000053, -19.899999999999785]"
371,5,"[-10.199999999999996, 12.59999999999998, -13.639999999999437, -2.3000000000000536, -19.799999999999784]"
372,6,"[-10.199999999999996, 12.759999999999978, -13.559999999999436, -2.1600000000000534, -19.77999999999978]"
373,7,"[-10.399999999999995, 12.199999999999978, -13.919999999999431, -2.1200000000000534, -19.779999999999777]"
374,6,"[-10.399999999999995, 12.359999999999976, -13.83999999999943, -1.9800000000000533, -19.759999999999774]"
375,6,"[-10.399999999999995, 12.519999999999976, -13.759999999999428, -1.8400000000000531, -19.73999999999977]"
376,6,"[-10.399999999999995, 12.719999999999978, -13.699999999999426, -1.7000000000000535, -19.75999999999977]"
377,7,"[-10.599999999999994, 12.159999999999979, -14.059999999999421, -1.6600000000000537, -19.759999999999767]"
378,6,"[-10.599999999999994, 12.319999999999977, -13.97999999999942, -1.5200000000000538, -19.739999999999764]"
379,6,"[-10.599999999999994, 12.379999999999978, -14.019999999999419, -1.560000000000054, -19.839999999999762]"
380,6,"[-10.599999999999994, 12.539999999999976, -13.939999999999417, -1.420000000000054, -19.81999999999976]"
381,7,"[-10.799999999999994, 11.199999999999978, -14.439999999999415, -2.6200000000000543, -20.239999999999757]"
382,5,"[-10.599999999999994, 12.559999999999977, -13.639999999999413, -2.040000000000054, -20.139999999999755]"
383,6,"[-10.599999999999994, 12.719999999999976, -13.55999999999941, -1.900000000000054, -20.119999999999752]"
384,7,"[-10.799999999999994, 12.159999999999975, -13.919999999999407, -1.8600000000000538, -20.11999999999975]"
385,6,"[-10.799999999999994, 12.319999999999974, -13.839999999999405, -1.720000000000054, -20.099999999999746]"
386,6,"[-10.799999999999994, 12.479999999999974, -13.759999999999403, -1.5800000000000538, -20.079999999999742]"
387,6,"[-10.799999999999994, 12.679999999999975, -13.6999999999994, -1.4400000000000541, -20.099999999999742]"
388,7,"[-10.999999999999993, 12.159999999999975, -13.959999999999399, -1.4000000000000543, -20.09999999999974]"
389,6,"[-10.999999999999993, 12.319999999999974, -13.879999999999397, -1.2600000000000544, -20.079999999999735]"
390,6,"[-10.999999999999993, 12.519999999999975, -13.819999999999395, -1.1200000000000547, -20.099999999999735]"
391,7,"[-11.199999999999992, 11.179999999999975, -14.319999999999393, -2.3200000000000554, -20.519999999999733]"
392,5,"[-10.999999999999993, 12.539999999999974, -13.51999999999939, -1.7400000000000555, -20.41999999999973]"
393,6,"[-10.999999999999993, 12.679999999999973, -13.499999999999389, -1.6600000000000559, -20.49999999999973]"
394,7,"[-11.199999999999992, 12.159999999999972, -13.759999999999385, -1.6200000000000563, -20.499999999999726]"
395,6,"[-11.199999999999992, 12.31999999999997, -13.679999999999383, -1.4800000000000564, -20.479999999999723]"
396,6,"[-11.199999999999992, 12.47999999999997, -13.599999999999381, -1.3400000000000565, -20.45999999999972]"
397,6,"[-11.199999999999992, 12.679999999999971, -13.53999999999938, -1.2000000000000568, -20.47999999999972]"
398,7,"[-11.399999999999991, 12.119999999999973, -13.899999999999375, -1.160000000000057, -20.479999999999716]"
399,6,"[-11.399999999999991, 12.279999999999971, -13.819999999999373, -1.020000000000057, -20.459999999999713]"
400,6,"[-11.399999999999991, 12.479999999999972, -13.759999999999371, -0.8800000000000574, -20.479999999999713]"
401,7,"[-11.59999999999999, 11.479999999999972, -14.139999999999368, -1.7400000000000577, -20.799999999999713]"
402,5,"[-11.399999999999991, 12.61999999999997, -13.459999999999367, -1.3200000000000578, -20.73999999999971]"
403,7,"[-11.59999999999999, 12.09999999999997, -13.719999999999365, -1.280000000000058, -20.739999999999707]"
404,6,"[-11.59999999999999, 12.259999999999968, -13.639999999999363, -1.140000000000058, -20.719999999999704]"
405,6,"[-11.59999999999999, 12.419999999999968, -13.559999999999361, -1.0000000000000582, -20.6999999999997]"
406,7,"[-11.79999999999999, 11.07999999999997, -14.05999999999936, -2.200000000000059, -21.1199999999997]"
407,5,"[-11.59999999999999, 12.43999999999997, -13.259999999999357, -1.620000000000059, -21.019999999999698]"
408,6,"[-11.59999999999999, 12.599999999999968, -13.179999999999355, -1.480000000000059, -20.999999999999694]"
409,6,"[-11.59999999999999, 12.75999999999997, -13.219999999999352, -1.3400000000000594, -21.019999999999694]"
410,7,"[-11.79999999999999, 12.19999999999997, -13.57999999999935, -1.3000000000000593, -21.01999999999969]"
411,6,"[-11.79999999999999, 12.35999999999997, -13.499999999999348, -1.1600000000000594, -20.999999999999687]"
412,6,"[-11.79999999999999, 12.51999999999997, -13.419999999999346, -1.0200000000000595, -20.979999999999684]"
413,7,"[-11.99999999999999, 11.179999999999971, -13.919999999999344, -2.22000000000006, -21.399999999999682]"
414,5,"[-11.79999999999999, 12.53999999999997, -13.119999999999342, -1.6400000000000603, -21.29999999999968]"
415,6,"[-11.79999999999999, 12.699999999999969, -13.03999999999934, -1.5000000000000604, -21.279999999999678]"
416,7,"[-11.99999999999999, 12.139999999999969, -13.399999999999336, -1.4600000000000606, -21.279999999999674]"
417,6,"[-11.99999999999999, 12.299999999999967, -13.319999999999334, -1.3200000000000607, -21.25999999999967]"
418,6,"[-11.99999999999999, 12.459999999999967, -13.239999999999332, -1.1800000000000608, -21.239999999999668]"
419,6,"[-11.99999999999999, 12.659999999999968, -13.17999999999933, -1.040000000000061, -21.259999999999668]"
420,7,"[-12.199999999999989, 12.09999999999997, -13.539999999999326, -1.0000000000000613, -21.259999999999664]"
421,6,"[-12.199999999999989, 12.259999999999968, -13.459999999999324, -0.8600000000000614, -21.23999999999966]"
422,6,"[-12.199999999999989, 12.319999999999968, -13.499999999999323, -0.9000000000000616, -21.33999999999966]"
423,6,"[-12.199999999999989, 12.479999999999967, -13.419999999999321, -0.7600000000000617, -21.319999999999656]"
424,7,"[-12.399999999999988, 11.139999999999969, -13.91999999999932, -1.9600000000000621, -21.739999999999654]"
425,5,"[-12.199999999999989, 12.499999999999968, -13.119999999999317, -1.3800000000000623, -21.639999999999652]"
426,6,"[-12.199999999999989, 12.659999999999966, -13.039999999999315, -1.2400000000000624, -21.61999999999965]"
427,6,"[-12.199999999999989, 12.819999999999968, -13.079999999999313, -1.1000000000000627, -21.63999999999965]"
428,7,"[-12.399999999999988, 12.25999999999997, -13.43999999999931, -1.0600000000000627, -21.639999999999645]"
429,6,"[-12.399999999999988, 12.419999999999968, -13.359999999999308, -0.9200000000000628, -21.619999999999642]"
430,6,"[-12.399999999999988, 12.579999999999968, -13.279999999999307, -0.7800000000000629, -21.59999999999964]"
431,7,"[-12.599999999999987, 11.23999999999997, -13.779999999999305, -1.9800000000000633, -22.019999999999637]"
432,5,"[-12.399999999999988, 12.59999999999997, -12.979999999999302, -1.4000000000000632, -21.919999999999636]"
433,6,"[-12.399999999999988, 12.719999999999969, -12.999999999999298, -1.2600000000000633, -21.899999999999633]"
434,6,"[-12.399999999999988, 12.87999999999997, -13.039999999999296, -1.1200000000000636, -21.919999999999632]"
435,7,"[-12.599999999999987, 12.319999999999972, -13.399999999999293, -1.0800000000000636, -21.91999999999963]"
436,6,"[-12.599999999999987, 12.47999999999997, -13.319999999999292, -0.9400000000000637, -21.899999999999626]"
437,6,"[-12.599999999999987, 12.63999999999997, -13.23999999999929, -0.8000000000000638, -21.879999999999622]"
438,7,"[-12.799999999999986, 11.259999999999973, -13.839999999999288, -2.000000000000064, -22.29999999999962]"
439,5,"[-12.599999999999987, 12.619999999999973, -13.039999999999287, -1.420000000000064, -22.19999999999962]"
440,6,"[-12.599999999999987, 12.779999999999971, -12.959999999999285, -1.2800000000000642, -22.179999999999616]"
441,7,"[-12.799999999999986, 12.21999999999997, -13.31999999999928, -1.2400000000000642, -22.179999999999612]"
442,6,"[-12.799999999999986, 12.379999999999969, -13.239999999999279, -1.1000000000000643, -22.15999999999961]"
443,6,"[-12.799999999999986, 12.539999999999969, -13.159999999999277, -0.9600000000000644, -22.139999999999606]"
444,6,"[-12.799999999999986, 12.699999999999969, -13.079999999999275, -0.8200000000000645, -22.119999999999603]"
445,7,"[-12.999999999999986, 11.319999999999972, -13.679999999999273, -2.020000000000065, -22.5399999999996]"
446,5,"[-12.799999999999986, 12.679999999999971, -12.879999999999272, -1.440000000000065, -22.4399999999996]"
447,6,"[-12.799999999999986, 12.79999999999997, -12.899999999999268, -1.300000000000065, -22.419999999999597]"
448,6,"[-12.799999999999986, 12.919999999999972, -12.919999999999265, -1.1600000000000652, -22.399999999999594]"
449,7,"[-12.999999999999986, 12.359999999999971, -13.27999999999926, -1.1200000000000654, -22.39999999999959]"
450,6,"[-12.999999999999986, 12.51999999999997, -13.199999999999259, -0.9800000000000655, -22.379999999999587]"
451,6,"[-12.999999999999986, 12.67999999999997, -13.119999999999257, -0.8400000000000656, -22.359999999999584]"
452,7,"[-13.199999999999985, 11.399999999999972, -13.759999999999254, -1.8600000000000658, -22.699999999999584]"
453,5,"[-12.999999999999986, 12.759999999999973, -12.959999999999253, -1.280000000000066, -22.599999999999582]"
454,6,"[-12.999999999999986, 12.879999999999972, -12.979999999999249, -1.140000000000066, -22.57999999999958]"
455,7,"[-13.199999999999985, 12.319999999999972, -13.339999999999245, -1.1000000000000663, -22.579999999999576]"
456,6,"[-13.199999999999985, 12.47999999999997, -13.259999999999243, -0.9600000000000664, -22.559999999999572]"
457,6,"[-13.199999999999985, 12.63999999999997, -13.179999999999241, -0.8200000000000665, -22.53999999999957]"
458,6,"[-13.199999999999985, 12.79999999999997, -13.09999999999924, -0.6800000000000666, -22.519999999999566]"
459,7,"[-13.399999999999984, 11.419999999999973, -13.699999999999237, -1.880000000000067, -22.939999999999564]"
460,5,"[-13.199999999999985, 12.779999999999973, -12.899999999999237, -1.3000000000000669, -22.839999999999563]"
461,6,"[-13.199999999999985, 12.899999999999972, -12.919999999999233, -1.160000000000067, -22.81999999999956]"
462,7,"[-13.399999999999984, 12.239999999999972, -13.279999999999228, -1.260000000000067, -22.819999999999556]"
463,6,"[-13.399999999999984, 12.619999999999973, -13.079999999999226, -0.960000000000067, -22.759999999999554]"
464,6,"[-13.399999999999984, 12.779999999999971, -12.999999999999224, -0.8200000000000671, -22.73999999999955]"
465,7,"[-13.599999999999984, 11.499999999999973, -13.63999999999922, -1.8400000000000674, -23.07999999999955]"
466,5,"[-13.399999999999984, 12.859999999999975, -12.83999999999922, -1.2600000000000673, -22.97999999999955]"
467,6,"[-13.399999999999984, 12.979999999999974, -12.859999999999216, -1.1200000000000674, -22.959999999999546]"
468,7,"[-13.599999999999984, 12.419999999999973, -13.219999999999212, -1.0800000000000676, -22.959999999999543]"
469,6,"[-13.599999999999984, 12.579999999999972, -13.13999999999921, -0.9400000000000677, -22.93999999999954]"
470,6,"[-13.599999999999984, 12.739999999999972, -13.059999999999208, -0.8000000000000678, -22.919999999999536]"
471,6,"[-13.599999999999984, 12.899999999999972, -12.979999999999206, -0.6600000000000679, -22.899999999999533]"
472,7,"[-13.799999999999983, 12.339999999999971, -13.339999999999202, -0.620000000000068, -22.89999999999953]"
473,6,"[-13.799999999999983, 12.49999999999997, -13.2599999999992, -0.48000000000006815, -22.879999999999526]"
474,6,"[-13.799999999999983, 12.65999999999997, -13.179999999999199, -0.34000000000006825, -22.859999999999523]"
475,7,"[-13.999999999999982, 11.319999999999972, -13.679999999999197, -1.5400000000000686, -23.27999999999952]"
476,5,"[-13.799999999999983, 12.679999999999971, -12.879999999999194, -0.9600000000000688, -23.17999999999952]"
477,6,"[-13.799999999999983, 12.83999999999997, -12.799999999999192, -0.8200000000000689, -23.159999999999517]"
478,7,"[-13.999999999999982, 11.559999999999972, -13.43999999999919, -1.8400000000000691, -23.499999999999517]"
479,5,"[-13.799999999999983, 12.919999999999973, -12.639999999999189, -1.260000000000069, -23.399999999999515]"
480,6,"[-13.799999999999983, 13.039999999999973, -12.659999999999185, -1.1200000000000692, -23.379999999999512]"
481,7,"[-13.999999999999982, 12.479999999999972, -13.01999999999918, -1.0800000000000693, -23.37999999999951]"
482,6,"[-13.999999999999982, 12.63999999999997, -12.939999999999179, -0.9400000000000694, -23.359999999999506]"
483,6,"[-13.999999999999982, 12.79999999999997, -12.859999999999177, -0.8000000000000695, -23.339999999999502]"
484,6,"[-13.999999999999982, 12.919999999999972, -12.879999999999173, -0.6600000000000696, -23.3199999999995]"
485,7,"[-14.199999999999982, 11.539999999999974, -13.47999999999917, -1.86000000000007, -23.739999999999498]"
486,5,"[-13.999999999999982, 12.899999999999974, -12.67999999999917, -1.28000000000007, -23.639999999999496]"
487,6,"[-13.999999999999982, 13.019999999999973, -12.699999999999166, -1.14000000000007, -23.619999999999493]"
488,9,"[-14.199999999999982, 12.159999999999973, -13.179999999999163, -1.5200000000000704, -23.81999999999949]"
489,6,"[-14.199999999999982, 12.459999999999974, -12.97999999999916, -1.3600000000000705, -23.739999999999487]"
490,6,"[-14.199999999999982, 12.839999999999975, -12.779999999999157, -1.0600000000000707, -23.679999999999485]"
491,6,"[-14.199999999999982, 12.959999999999974, -12.799999999999153, -0.9200000000000708, -23.65999999999948]"
492,6,"[-14.199999999999982, 13.079999999999975, -12.81999999999915, -0.7800000000000709, -23.63999999999948]"
493,7,"[-14.39999999999998, 12.519999999999975, -13.179999999999145, -0.7400000000000708, -23.639999999999475]"
494,6,"[-14.39999999999998, 12.679999999999973, -13.099999999999143, -0.6000000000000709, -23.61999999999947]"
495,6,"[-14.39999999999998, 12.839999999999973, -13.019999999999142, -0.460000000000071, -23.59999999999947]"
496,7,"[-14.59999999999998, 11.519999999999975, -13.639999999999137, -1.480000000000071, -23.899999999999466]"
497,5,"[-14.39999999999998, 12.879999999999974, -12.839999999999135, -0.900000000000071, -23.799999999999464]"
498,6,"[-14.39999999999998, 12.999999999999973, -12.85999999999913, -0.7600000000000711, -23.77999999999946]"
499,6,"[-14.39999999999998, 13.119999999999974, -12.879999999999127, -0.6200000000000712, -23.759999999999458]"
500,7,"[-14.59999999999998, 12.559999999999974, -13.239999999999123, -0.5800000000000711, -23.759999999999454]"
501,6,"[-14.59999999999998, 12.719999999999972, -13.15999999999912, -0.4400000000000712, -23.73999999999945]"
502,6,"[-14.59999999999998, 12.879999999999972, -13.079999999999119, -0.3000000000000713, -23.719999999999448]"
503,7,"[-14.79999999999998, 11.459999999999972, -13.659999999999116, -1.5000000000000713, -24.099999999999444]"
504,5,"[-14.59999999999998, 12.819999999999972, -12.859999999999113, -0.9200000000000714, -23.999999999999442]"
505,6,"[-14.59999999999998, 12.97999999999997, -12.779999999999111, -0.7800000000000715, -23.97999999999944]"
506,6,"[-14.59999999999998, 13.099999999999971, -12.799999999999107, -0.6400000000000716, -23.959999999999436]"
507,7,"[-14.79999999999998, 12.53999999999997, -13.159999999999103, -0.6000000000000716, -23.959999999999432]"
508,6,"[-14.79999999999998, 12.699999999999969, -13.079999999999101, -0.4600000000000717, -23.93999999999943]"
509,6,"[-14.79999999999998, 12.85999999999997, -12.9999999999991, -0.3200000000000718, -23.919999999999426]"
510,7,"[-14.999999999999979, 11.53999999999997, -13.619999999999095, -1.3400000000000716, -24.219999999999423]"
511,5,"[-14.79999999999998, 12.89999999999997, -12.819999999999093, -0.7600000000000717, -24.119999999999422]"
512,6,"[-14.79999999999998, 13.01999999999997, -12.839999999999089, -0.6200000000000718, -24.09999999999942]"
513,6,"[-14.79999999999998, 13.13999999999997, -12.859999999999085, -0.4800000000000719, -24.079999999999416]"
514,7,"[-14.999999999999979, 12.57999999999997, -13.21999999999908, -0.4400000000000719, -24.079999999999412]"
515,6,"[-14.999999999999979, 12.739999999999968, -13.139999999999079, -0.300000000000072, -24.05999999999941]"
516,6,"[-14.999999999999979, 12.899999999999968, -13.059999999999077, -0.16000000000007208, -24.039999999999406]"
517,7,"[-15.199999999999978, 11.479999999999968, -13.639999999999073, -1.3600000000000725, -24.4199999999994]"
518,5,"[-14.999999999999979, 12.839999999999968, -12.83999999999907, -0.7800000000000726, -24.3199999999994]"
519,6,"[-14.999999999999979, 12.999999999999966, -12.759999999999069, -0.6400000000000727, -24.299999999999397]"
520,6,"[-14.999999999999979, 13.119999999999967, -12.779999999999065, -0.5000000000000728, -24.279999999999394]"
521,7,"[-15.199999999999978, 11.73999999999997, -13.379999999999063, -1.7000000000000732, -24.69999999999939]"
522,5,"[-14.999999999999979, 13.09999999999997, -12.579999999999062, -1.1200000000000734, -24.59999999999939]"
523,6,"[-14.999999999999979, 13.219999999999969, -12.599999999999058, -0.9800000000000735, -24.579999999999387]"
