epoch,error,weights
515,6,"[-15.09999999999998, 12.819999999999988, -12.93999999999904, -0.2400000000000857, -24.939999999999355]"
516,6,"[-15.09999999999998, 12.979999999999988, -12.859999999999038, -0.1000000000000858, -24.91999999999935]"
517,7,"[-15.29999999999998, 11.559999999999988, -13.439999999999035, -1.3000000000000862, -25.299999999999347]"
518,5,"[-15.09999999999998, 12.919999999999987, -12.639999999999032, -0.7200000000000863, -25.199999999999346]"
519,6,"[-15.09999999999998, 13.039999999999987, -12.659999999999028, -0.5800000000000864, -25.179999999999342]"
520,6,"[-15.09999999999998, 13.159999999999988, -12.679999999999024, -0.44000000000008654, -25.15999999999934]"
521,7,"[-15.29999999999998, 12.499999999999988, -13.03999999999902, -0.5400000000000864, -25.159999999999336]"
522,6,"[-15.29999999999998, 12.879999999999988, -12.839999999999018, -0.24000000000008637, -25.099999999999334]"
523,6,"[-15.29999999999998, 12.999999999999988, -12.859999999999014, -0.10000000000008669, -25.07999999999933]"
524,7,"[-15.499999999999979, 11.679999999999989, -13.47999999999901, -1.120000000000087, -25.379999999999328]"
525,5,"[-15.29999999999998, 13.039999999999988, -12.679999999999007, -0.5400000000000871, -25.279999999999326]"
526,6,"[-15.29999999999998, 13.159999999999988, -12.699999999999003, -0.4000000000000872, -25.259999999999323]"
527,7,"[-15.499999999999979, 11.83999999999999, -13.319999999998998, -1.4200000000000872, -25.55999999999932]"
528,5,"[-15.29999999999998, 13.199999999999989, -12.519999999998996, -0.8400000000000873, -25.45999999999932]"
529,6,"[-15.29999999999998, 13.319999999999988, -12.539999999998992, -0.7000000000000874, -25.439999999999316]"
530,7,"[-15.499999999999979, 12.659999999999988, -12.899999999998988, -0.8000000000000875, -25.439999999999312]"
531,6,"[-15.499999999999979, 13.039999999999988, -12.699999999998985, -0.5000000000000875, -25.37999999999931]"
532,6,"[-15.499999999999979, 13.159999999999988, -12.719999999998981, -0.3600000000000876, -25.359999999999307]"
533,7,"[-15.699999999999978, 11.83999999999999, -13.339999999998977, -1.3800000000000876, -25.659999999999304]"
534,5,"[-15.499999999999979, 13.199999999999989, -12.539999999998974, -0.8000000000000878, -25.559999999999302]"
535,6,"[-15.499999999999979, 13.319999999999988, -12.55999999999897, -0.6600000000000878, -25.5399999999993]"
536,7,"[-15.699999999999978, 12.659999999999988, -12.919999999998966, -0.7600000000000879, -25.539999999999296]"
537,6,"[-15.699999999999978, 13.039999999999988, -12.719999999998963, -0.4600000000000879, -25.479999999999293]"
538,6,"[-15.699999999999978, 13.159999999999988, -12.73999999999896, -0.320000000000088, -25.45999999999929]"
539,6,"[-15.699999999999978, 13.279999999999989, -12.759999999998955, -0.1800000000000881, -25.439999999999287]"
540,7,"[-15.899999999999977, 12.719999999999988, -13.119999999998951, -0.14000000000008805, -25.439999999999284]"
541,6,"[-15.899999999999977, 12.879999999999987, -13.03999999999895, -8.79296635503124e-14, -25.41999999999928]"
542,6,"[-15.899999999999977, 13.039999999999987, -12.959999999998947, 0.13999999999991175, -25.399999999999277]"
543,7,"[-16.099999999999977, 11.619999999999987, -13.539999999998944, -1.0600000000000886, -25.779999999999273]"
544,5,"[-15.899999999999977, 12.979999999999986, -12.739999999998942, -0.4800000000000888, -25.67999999999927]"
545,6,"[-15.899999999999977, 13.139999999999985, -12.65999999999894, -0.3400000000000889, -25.65999999999927]"
546,6,"[-15.899999999999977, 13.259999999999986, -12.679999999998936, -0.200000000000089, -25.639999999999265]"
547,7,"[-16.099999999999977, 11.939999999999987, -13.299999999998931, -1.2200000000000892, -25.939999999999262]"
548,5,"[-15.899999999999977, 13.299999999999986, -12.499999999998929, -0.6400000000000894, -25.83999999999926]"
549,6,"[-15.899999999999977, 13.419999999999986, -12.519999999998925, -0.5000000000000895, -25.819999999999258]"
550,7,"[-16.099999999999977, 12.699999999999987, -13.019999999998921, -0.6200000000000896, -25.779999999999255]"
551,6,"[-16.099999999999977, 13.079999999999988, -12.819999999998918, -0.32000000000008955, -25.719999999999253]"
552,6,"[-16.099999999999977, 13.199999999999987, -12.839999999998915, -0.18000000000008942, -25.69999999999925]"
553,6,"[-16.099999999999977, 13.319999999999988, -12.85999999999891, -0.04000000000008974, -25.679999999999247]"
554,7,"[-16.299999999999976, 11.899999999999988, -13.439999999998907, -1.2400000000000901, -26.059999999999242]"
555,5,"[-16.099999999999977, 13.259999999999987, -12.639999999998905, -0.6600000000000903, -25.95999999999924]"
556,6,"[-16.099999999999977, 13.379999999999987, -12.6599999999989, -0.5200000000000904, -25.939999999999237]"
557,6,"[-16.099999999999977, 13.499999999999988, -12.679999999998897, -0.3800000000000905, -25.919999999999234]"
558,7,"[-16.299999999999976, 12.839999999999987, -13.039999999998892, -0.48000000000009035, -25.91999999999923]"
559,6,"[-16.299999999999976, 13.219999999999988, -12.83999999999889, -0.1800000000000903, -25.85999999999923]"
560,6,"[-16.299999999999976, 13.339999999999987, -12.859999999998886, -0.04000000000009063, -25.839999999999225]"
561,7,"[-16.499999999999975, 11.919999999999987, -13.439999999998882, -1.240000000000091, -26.21999999999922]"
562,5,"[-16.299999999999976, 13.279999999999987, -12.63999999999888, -0.6600000000000912, -26.11999999999922]"
563,6,"[-16.299999999999976, 13.399999999999986, -12.659999999998876, -0.5200000000000913, -26.099999999999216]"
564,6,"[-16.299999999999976, 13.519999999999987, -12.679999999998872, -0.3800000000000914, -26.079999999999213]"
565,7,"[-16.499999999999975, 12.859999999999987, -13.039999999998868, -0.48000000000009124, -26.07999999999921]"
566,6,"[-16.499999999999975, 13.239999999999988, -12.839999999998865, -0.1800000000000912, -26.019999999999207]"
567,6,"[-16.499999999999975, 13.359999999999987, -12.85999999999886, -0.04000000000009152, -25.999999999999204]"
568,7,"[-16.699999999999974, 12.039999999999988, -13.479999999998856, -1.0600000000000918, -26.2999999999992]"
569,5,"[-16.499999999999975, 13.399999999999988, -12.679999999998854, -0.4800000000000919, -26.1999999999992]"
570,6,"[-16.499999999999975, 13.519999999999987, -12.69999999999885, -0.340000000000092, -26.179999999999197]"
571,7,"[-16.699999999999974, 12.859999999999987, -13.059999999998846, -0.4400000000000921, -26.179999999999193]"
572,6,"[-16.699999999999974, 13.239999999999988, -12.859999999998843, -0.14000000000009205, -26.11999999999919]"
573,6,"[-16.699999999999974, 13.359999999999987, -12.879999999998839, -9.237055564881302e-14, -26.099999999999188]"
574,7,"[-16.899999999999974, 12.039999999999988, -13.499999999998835, -1.0200000000000926, -26.399999999999185]"
575,5,"[-16.699999999999974, 13.399999999999988, -12.699999999998832, -0.44000000000009276, -26.299999999999184]"
576,6,"[-16.699999999999974, 13.519999999999987, -12.719999999998828, -0.30000000000009286, -26.27999999999918]"
577,7,"[-16.899999999999974, 12.199999999999989, -13.339999999998824, -1.3200000000000929, -26.579999999999178]"
578,5,"[-16.699999999999974, 13.55999999999999, -12.539999999998821, -0.740000000000093, -26.479999999999176]"
579,6,"[-16.699999999999974, 13.67999999999999, -12.559999999998817, -0.6000000000000931, -26.459999999999173]"
580,9,"[-16.899999999999974, 12.539999999999992, -13.239999999998814, -1.1200000000000936, -26.59999999999917]"
581,5,"[-16.699999999999974, 13.67999999999999, -12.55999999999881, -0.7000000000000937, -26.539999999999168]"
582,9,"[-16.899999999999974, 12.559999999999992, -13.219999999998807, -1.200000000000094, -26.679999999999165]"
583,5,"[-16.699999999999974, 13.69999999999999, -12.539999999998804, -0.7800000000000942, -26.619999999999163]"
584,9,"[-16.899999999999974, 12.579999999999991, -13.1999999999988, -1.2800000000000946, -26.75999999999916]"
585,5,"[-16.699999999999974, 13.71999999999999, -12.519999999998797, -0.8600000000000947, -26.699999999999157]"
586,9,"[-16.899999999999974, 12.59999999999999, -13.179999999998794, -1.3600000000000951, -26.839999999999154]"
587,5,"[-16.699999999999974, 13.73999999999999, -12.49999999999879, -0.9400000000000952, -26.779999999999152]"
588,9,"[-16.899999999999974, 12.61999999999999, -13.159999999998787, -1.4400000000000956, -26.91999999999915]"
589,5,"[-16.699999999999974, 13.75999999999999, -12.479999999998784, -1.0200000000000957, -26.859999999999147]"
590,9,"[-16.899999999999974, 12.539999999999992, -13.13999999999878, -1.6200000000000963, -27.039999999999143]"
591,5,"[-16.699999999999974, 13.899999999999993, -12.33999999999878, -1.0400000000000964, -26.93999999999914]"
592,9,"[-16.899999999999974, 12.759999999999994, -13.019999999998776, -1.5600000000000966, -27.07999999999914]"
593,8,"[-16.899999999999974, 12.579999999999995, -13.099999999998772, -1.8000000000000966, -27.099999999999135]"
594,5,"[-16.699999999999974, 13.939999999999996, -12.29999999999877, -1.2200000000000966, -26.999999999999133]"
595,9,"[-16.899999999999974, 12.799999999999997, -12.979999999998766, -1.7400000000000968, -27.13999999999913]"
596,7,"[-16.699999999999974, 14.059999999999997, -12.459999999998763, -0.8200000000000971, -26.839999999999126]"
597,9,"[-16.899999999999974, 13.24, -12.979999999998759, -1.1800000000000972, -26.959999999999123]"
598,6,"[-16.899999999999974, 13.520000000000003, -12.779999999998756, -1.020000000000097, -26.89999999999912]"
599,6,"[-16.899999999999974, 13.860000000000005, -12.679999999998754, -0.720000000000097, -26.83999999999912]"
600,9,"[-17.099999999999973, 12.720000000000006, -13.35999999999875, -1.2400000000000972, -26.979999999999116]"
601,5,"[-16.899999999999974, 13.860000000000005, -12.679999999998747, -0.8200000000000973, -26.919999999999114]"
602,9,"[-17.099999999999973, 12.740000000000006, -13.339999999998744, -1.3200000000000978, -27.05999999999911]"
603,5,"[-16.899999999999974, 13.880000000000004, -12.65999999999874, -0.9000000000000978, -26.99999999999911]"
604,9,"[-17.099999999999973, 12.740000000000006, -13.339999999998737, -1.4200000000000983, -27.139999999999105]"
605,5,"[-16.899999999999974, 13.880000000000004, -12.659999999998734, -1.0000000000000984, -27.079999999999103]"
606,9,"[-17.099999999999973, 12.760000000000005, -13.31999999999873, -1.5000000000000988, -27.2199999999991]"
607,5,"[-16.899999999999974, 14.120000000000006, -12.51999999999873, -0.920000000000099, -27.1199999999991]"
608,9,"[-17.099999999999973, 12.980000000000008, -13.179999999998726, -1.4200000000000992, -27.279999999999095]"
609,8,"[-17.099999999999973, 12.960000000000008, -13.039999999998724, -1.4800000000000992, -27.259999999999092]"
610,8,"[-17.099999999999973, 12.940000000000008, -12.899999999998723, -1.5400000000000993, -27.23999999999909]"
611,8,"[-17.099999999999973, 12.740000000000009, -12.83999999999872, -1.8400000000000996, -27.399999999999086]"
612,7,"[-16.899999999999974, 14.000000000000009, -12.31999999999872, -0.9200000000000998, -27.09999999999908]"
613,9,"[-17.099999999999973, 12.86000000000001, -12.979999999998716, -1.4200000000001, -27.259999999999078]"
614,8,"[-17.099999999999973, 12.84000000000001, -12.839999999998714, -1.4800000000001001, -27.239999999999075]"
615,8,"[-17.099999999999973, 12.820000000000011, -12.699999999998713, -1.5400000000001002, -27.21999999999907]"
616,8,"[-17.099999999999973, 12.620000000000012, -12.639999999998711, -1.8400000000001004, -27.379999999999068]"
617,7,"[-16.899999999999974, 13.880000000000011, -12.11999999999871, -0.9200000000001007, -27.079999999999064]"
618,9,"[-17.099999999999973, 12.740000000000013, -12.779999999998706, -1.420000000000101, -27.23999999999906]"
619,8,"[-17.099999999999973, 12.720000000000013, -12.639999999998704, -1.480000000000101, -27.219999999999057]"
620,8,"[-17.099999999999973, 12.700000000000014, -12.499999999998703, -1.540000000000101, -27.199999999999054]"
621,8,"[-17.099999999999973, 12.680000000000014, -12.3399999999987, -1.580000000000101, -27.19999999999905]"
622,8,"[-17.099999999999973, 12.480000000000015, -12.279999999998697, -1.8800000000001014, -27.359999999999047]"
623,7,"[-16.899999999999974, 13.740000000000014, -11.759999999998696, -0.9600000000001017, -27.059999999999043]"
624,9,"[-17.099999999999973, 12.600000000000016, -12.419999999998693, -1.4600000000001019, -27.21999999999904]"
625,8,"[-17.099999999999973, 12.580000000000016, -12.27999999999869, -1.520000000000102, -27.199999999999037]"
626,8,"[-17.099999999999973, 12.380000000000017, -12.219999999998688, -1.8200000000001022, -27.359999999999033]"
627,7,"[-16.899999999999974, 13.640000000000017, -11.699999999998687, -0.9000000000001025, -27.05999999999903]"
628,9,"[-17.099999999999973, 12.500000000000018, -12.359999999998683, -1.4000000000001027, -27.219999999999025]"
629,8,"[-17.099999999999973, 12.480000000000018, -12.21999999999868, -1.4600000000001028, -27.199999999999022]"
630,8,"[-17.099999999999973, 12.460000000000019, -12.07999999999868, -1.5200000000001028, -27.17999999999902]"
631,8,"[-17.099999999999973, 12.26000000000002, -12.019999999998678, -1.820000000000103, -27.339999999999016]"
632,7,"[-16.899999999999974, 13.52000000000002, -11.499999999998677, -0.9000000000001034, -27.03999999999901]"
633,9,"[-17.099999999999973, 12.38000000000002, -12.159999999998673, -1.4000000000001036, -27.199999999999008]"
634,8,"[-17.099999999999973, 12.36000000000002, -12.01999999999867, -1.4600000000001037, -27.179999999999005]"
635,8,"[-17.099999999999973, 12.340000000000021, -11.87999999999867, -1.5200000000001037, -27.159999999999002]"
636,8,"[-17.099999999999973, 12.320000000000022, -11.719999999998667, -1.5600000000001037, -27.159999999999]"
637,8,"[-17.099999999999973, 12.220000000000022, -11.699999999998663, -1.6800000000001039, -27.239999999998997]"
638,7,"[-16.899999999999974, 13.480000000000024, -11.179999999998662, -0.7600000000001041, -26.939999999998992]"
639,7,"[-17.099999999999973, 12.740000000000025, -11.679999999998659, -0.880000000000104, -26.91999999999899]"
640,6,"[-17.099999999999973, 13.080000000000027, -11.579999999998657, -0.580000000000104, -26.859999999998987]"
641,6,"[-17.099999999999973, 13.200000000000026, -11.599999999998653, -0.4400000000001041, -26.839999999998984]"
642,9,"[-17.299999999999972, 12.060000000000027, -12.27999999999865, -0.9600000000001045, -26.97999999999898]"
643,5,"[-17.099999999999973, 13.200000000000026, -11.599999999998646, -0.5400000000001046, -26.91999999999898]"
644,9,"[-17.299999999999972, 12.060000000000027, -12.279999999998642, -1.060000000000105, -27.059999999998976]"
645,5,"[-17.099999999999973, 13.200000000000026, -11.599999999998639, -0.6400000000001052, -26.999999999998973]"
646,9,"[-17.299999999999972, 12.060000000000027, -12.279999999998635, -1.1600000000001056, -27.13999999999897]"
647,5,"[-17.099999999999973, 13.200000000000026, -11.599999999998632, -0.7400000000001057, -27.079999999998968]"
648,9,"[-17.299999999999972, 11.980000000000029, -12.259999999998628, -1.3400000000001062, -27.259999999998964]"
649,5,"[-17.099999999999973, 13.340000000000028, -11.459999999998628, -0.7600000000001064, -27.159999999998963]"
650,9,"[-17.299999999999972, 12.200000000000028, -12.139999999998624, -1.2800000000001066, -27.29999999999896]"
651,7,"[-17.099999999999973, 13.460000000000027, -11.61999999999862, -0.3600000000001067, -26.999999999998956]"
652,7,"[-17.299999999999972, 12.720000000000029, -12.119999999998617, -0.4800000000001068, -26.979999999998952]"
653,6,"[-17.299999999999972, 13.10000000000003, -11.919999999998614, -0.18000000000010674, -26.91999999999895]"
654,6,"[-17.299999999999972, 13.220000000000029, -11.93999999999861, -0.04000000000010662, -26.899999999998947]"
655,7,"[-17.49999999999997, 11.90000000000003, -12.559999999998606, -1.0600000000001069, -27.199999999998944]"
656,5,"[-17.299999999999972, 13.26000000000003, -11.759999999998604, -0.480000000000107, -27.099999999998943]"
657,9,"[-17.49999999999997, 12.140000000000029, -12.4199999999986, -0.9800000000001072, -27.23999999999894]"
658,5,"[-17.299999999999972, 13.280000000000028, -11.739999999998597, -0.5600000000001073, -27.179999999998937]"
659,9,"[-17.49999999999997, 12.140000000000029, -12.419999999998593, -1.0800000000001078, -27.319999999998934]"
660,5,"[-17.299999999999972, 13.280000000000028, -11.73999999999859, -0.6600000000001078, -27.259999999998932]"
661,6,"[-17.299999999999972, 13.400000000000029, -11.759999999998586, -0.5200000000001079, -27.23999999999893]"
662,9,"[-17.49999999999997, 12.26000000000003, -12.439999999998582, -1.0400000000001082, -27.379999999998926]"
663,5,"[-17.299999999999972, 13.400000000000029, -11.759999999998579, -0.6200000000001082, -27.319999999998924]"
664,9,"[-17.49999999999997, 12.26000000000003, -12.439999999998575, -1.1400000000001087, -27.45999999999892]"
665,5,"[-17.299999999999972, 13.400000000000029, -11.759999999998572, -0.7200000000001088, -27.39999999999892]"
666,9,"[-17.49999999999997, 12.180000000000032, -12.419999999998568, -1.3200000000001093, -27.579999999998915]"
667,5,"[-17.299999999999972, 13.540000000000033, -11.619999999998567, -0.7400000000001095, -27.479999999998913]"
668,9,"[-17.49999999999997, 12.400000000000034, -12.299999999998564, -1.2600000000001097, -27.61999999999891]"
669,8,"[-17.49999999999997, 12.220000000000034, -12.37999999999856, -1.5000000000001097, -27.639999999998906]"
670,5,"[-17.299999999999972, 13.580000000000036, -11.579999999998558, -0.9200000000001096, -27.539999999998905]"
671,9,"[-17.49999999999997, 12.440000000000037, -12.239999999998554, -1.4200000000001098, -27.6999999999989]"
672,7,"[-17.299999999999972, 13.700000000000037, -11.719999999998551, -0.5000000000001099, -27.399999999998897]"
673,7,"[-17.49999999999997, 12.960000000000038, -12.219999999998548, -0.62000000000011, -27.379999999998894]"
674,6,"[-17.49999999999997, 13.340000000000039, -12.019999999998545, -0.32000000000011, -27.319999999998892]"
675,6,"[-17.49999999999997, 13.460000000000038, -12.03999999999854, -0.18000000000010985, -27.29999999999889]"
676,9,"[-17.69999999999997, 12.32000000000004, -12.719999999998537, -0.7000000000001101, -27.439999999998886]"
677,5,"[-17.49999999999997, 13.460000000000038, -12.039999999998534, -0.28000000000011016, -27.379999999998883]"
678,9,"[-17.69999999999997, 12.32000000000004, -12.71999999999853, -0.8000000000001106, -27.51999999999888]"
679,5,"[-17.49999999999997, 13.460000000000038, -12.039999999998527, -0.3800000000001107, -27.459999999998878]"
680,9,"[-17.69999999999997, 12.32000000000004, -12.719999999998523, -0.9000000000001112, -27.599999999998875]"
681,5,"[-17.49999999999997, 13.460000000000038, -12.03999999999852, -0.4800000000001112, -27.539999999998873]"
682,6,"[-17.49999999999997, 13.58000000000004, -12.059999999998515, -0.3400000000001113, -27.51999999999887]"
683,9,"[-17.69999999999997, 12.44000000000004, -12.739999999998512, -0.8600000000001116, -27.659999999998867]"
684,5,"[-17.49999999999997, 13.58000000000004, -12.059999999998508, -0.44000000000011164, -27.599999999998865]"
685,9,"[-17.69999999999997, 12.44000000000004, -12.739999999998505, -0.9600000000001121, -27.73999999999886]"
686,5,"[-17.49999999999997, 13.58000000000004, -12.059999999998501, -0.5400000000001122, -27.67999999999886]"
687,9,"[-17.69999999999997, 12.44000000000004, -12.739999999998497, -1.0600000000001126, -27.819999999998856]"
688,5,"[-17.49999999999997, 13.58000000000004, -12.059999999998494, -0.6400000000001127, -27.759999999998854]"
689,9,"[-17.69999999999997, 12.32000000000004, -12.69999999999849, -1.2400000000001132, -27.899999999998847]"
690,5,"[-17.49999999999997, 13.68000000000004, -11.899999999998487, -0.6600000000001134, -27.799999999998846]"
691,9,"[-17.69999999999997, 12.540000000000042, -12.579999999998483, -1.1800000000001136, -27.939999999998843]"
692,7,"[-17.49999999999997, 13.800000000000042, -12.05999999999848, -0.2600000000001137, -27.63999999999884]"
693,7,"[-17.69999999999997, 13.060000000000043, -12.559999999998476, -0.3800000000001138, -27.619999999998836]"
694,6,"[-17.69999999999997, 13.440000000000046, -12.359999999998474, -0.08000000000011376, -27.559999999998833]"
695,6,"[-17.69999999999997, 13.560000000000047, -12.37999999999847, 0.05999999999988592, -27.53999999999883]"
696,7,"[-17.89999999999997, 12.240000000000048, -12.999999999998465, -0.9600000000001143, -27.839999999998827]"
697,5,"[-17.69999999999997, 13.60000000000005, -12.199999999998463, -0.38000000000011447, -27.739999999998826]"
698,9,"[-17.89999999999997, 12.48000000000005, -12.85999999999846, -0.8800000000001147, -27.879999999998823]"
699,5,"[-17.69999999999997, 13.620000000000049, -12.179999999998456, -0.46000000000011476, -27.81999999999882]"
700,9,"[-17.89999999999997, 12.48000000000005, -12.859999999998452, -0.9800000000001152, -27.959999999998818]"
701,5,"[-17.69999999999997, 13.620000000000049, -12.179999999998449, -0.5600000000001153, -27.899999999998816]"
702,6,"[-17.69999999999997, 13.74000000000005, -12.199999999998445, -0.4200000000001154, -27.879999999998812]"
703,9,"[-17.89999999999997, 12.600000000000051, -12.879999999998441, -0.9400000000001156, -28.01999999999881]"
704,5,"[-17.69999999999997, 13.74000000000005, -12.199999999998438, -0.5200000000001157, -27.959999999998807]"
705,9,"[-17.89999999999997, 12.600000000000051, -12.879999999998434, -1.0400000000001162, -28.099999999998804]"
706,5,"[-17.69999999999997, 13.74000000000005, -12.19999999999843, -0.6200000000001162, -28.039999999998802]"
707,9,"[-17.89999999999997, 12.48000000000005, -12.839999999998426, -1.2200000000001163, -28.179999999998795]"
708,5,"[-17.69999999999997, 13.840000000000051, -12.039999999998424, -0.6400000000001165, -28.079999999998794]"
709,9,"[-17.89999999999997, 12.700000000000053, -12.71999999999842, -1.1600000000001167, -28.21999999999879]"
710,8,"[-17.89999999999997, 12.520000000000053, -12.799999999998416, -1.4000000000001167, -28.239999999998787]"
711,5,"[-17.69999999999997, 13.880000000000054, -11.999999999998414, -0.8200000000001166, -28.139999999998786]"
712,9,"[-17.89999999999997, 12.840000000000057, -12.55999999999841, -1.1600000000001167, -28.15999999999878]"
713,8,"[-17.89999999999997, 12.820000000000057, -12.399999999998407, -1.2000000000001168, -28.159999999998778]"
714,8,"[-17.89999999999997, 12.800000000000058, -12.239999999998403, -1.2400000000001168, -28.159999999998774]"
715,8,"[-17.89999999999997, 12.680000000000057, -12.1999999999984, -1.460000000000117, -28.279999999998772]"
716,7,"[-17.69999999999997, 13.940000000000056, -11.6799999999984, -0.540000000000117, -27.979999999998768]"
717,7,"[-17.89999999999997, 13.200000000000058, -12.179999999998396, -0.6600000000001172, -27.959999999998765]"
718,6,"[-17.89999999999997, 13.540000000000061, -12.079999999998394, -0.3600000000001171, -27.899999999998762]"
719,6,"[-17.89999999999997, 13.660000000000062, -12.09999999999839, -0.2200000000001172, -27.87999999999876]"
720,9,"[-18.09999999999997, 12.520000000000064, -12.779999999998386, -0.7400000000001177, -28.019999999998756]"
721,5,"[-17.89999999999997, 13.660000000000062, -12.099999999998383, -0.32000000000011775, -27.959999999998754]"
722,9,"[-18.09999999999997, 12.520000000000064, -12.77999999999838, -0.8400000000001182, -28.09999999999875]"
723,5,"[-17.89999999999997, 13.660000000000062, -12.099999999998376, -0.4200000000001183, -28.03999999999875]"
724,9,"[-18.09999999999997, 12.520000000000064, -12.779999999998372, -0.9400000000001187, -28.179999999998746]"
725,5,"[-17.89999999999997, 13.660000000000062, -12.099999999998369, -0.5200000000001188, -28.119999999998743]"
726,9,"[-18.09999999999997, 12.400000000000063, -12.739999999998364, -1.1200000000001193, -28.259999999998737]"
727,5,"[-17.89999999999997, 13.760000000000064, -11.939999999998362, -0.5400000000001195, -28.159999999998735]"
728,9,"[-18.09999999999997, 12.620000000000065, -12.619999999998358, -1.0600000000001197, -28.299999999998732]"
729,8,"[-18.09999999999997, 12.440000000000065, -12.699999999998354, -1.3000000000001195, -28.31999999999873]"
730,5,"[-17.89999999999997, 13.800000000000066, -11.899999999998352, -0.7200000000001197, -28.219999999998727]"
731,9,"[-18.09999999999997, 12.540000000000067, -12.539999999998347, -1.3200000000001195, -28.35999999999872]"
732,5,"[-17.89999999999997, 13.900000000000068, -11.739999999998345, -0.7400000000001197, -28.25999999999872]"
733,9,"[-18.09999999999997, 12.760000000000069, -12.399999999998341, -1.24000000000012, -28.419999999998716]"
734,8,"[-18.09999999999997, 12.58000000000007, -12.479999999998338, -1.4800000000001199, -28.43999999999871]"
735,5,"[-17.89999999999997, 13.94000000000007, -11.679999999998335, -0.9000000000001198, -28.33999999999871]"
736,9,"[-18.09999999999997, 12.900000000000073, -12.219999999998333, -1.2200000000001199, -28.379999999998706]"
737,8,"[-18.09999999999997, 12.780000000000072, -12.17999999999833, -1.44000000000012, -28.499999999998703]"
738,8,"[-18.09999999999997, 12.600000000000072, -12.239999999998329, -1.66000000000012, -28.5399999999987]"
739,7,"[-17.89999999999997, 13.860000000000072, -11.719999999998327, -0.7400000000001201, -28.239999999998695]"
740,9,"[-18.09999999999997, 12.720000000000073, -12.379999999998324, -1.2400000000001203, -28.39999999999869]"
741,8,"[-18.09999999999997, 12.540000000000074, -12.45999999999832, -1.4800000000001203, -28.419999999998687]"
742,5,"[-17.89999999999997, 13.900000000000075, -11.659999999998318, -0.9000000000001203, -28.319999999998686]"
743,9,"[-18.09999999999997, 12.860000000000078, -12.199999999998315, -1.2200000000001203, -28.35999999999868]"
744,8,"[-18.09999999999997, 12.840000000000078, -12.039999999998312, -1.2600000000001204, -28.359999999998678]"
745,8,"[-18.09999999999997, 12.720000000000077, -11.999999999998309, -1.4800000000001206, -28.479999999998675]"
746,8,"[-18.09999999999997, 12.540000000000077, -12.059999999998308, -1.7000000000001205, -28.51999999999867]"
747,7,"[-17.89999999999997, 13.800000000000077, -11.539999999998306, -0.780000000000121, -28.219999999998667]"
748,9,"[-18.09999999999997, 12.660000000000078, -12.199999999998303, -1.2800000000001213, -28.379999999998663]"
749,8,"[-18.09999999999997, 12.480000000000079, -12.2799999999983, -1.5200000000001213, -28.39999999999866]"
750,5,"[-17.89999999999997, 13.84000000000008, -11.479999999998297, -0.9400000000001212, -28.299999999998658]"
751,9,"[-18.09999999999997, 12.800000000000082, -12.019999999998294, -1.2600000000001212, -28.339999999998653]"
752,8,"[-18.09999999999997, 12.680000000000081, -11.979999999998292, -1.4800000000001214, -28.45999999999865]"
753,7,"[-17.89999999999997, 13.940000000000081, -11.43999999999829, -0.5400000000001215, -28.179999999998646]"
754,7,"[-18.09999999999997, 13.200000000000083, -11.939999999998287, -0.6600000000001216, -28.159999999998643]"
755,6,"[-18.09999999999997, 13.540000000000086, -11.839999999998286, -0.36000000000012156, -28.09999999999864]"
756,9,"[-18.29999999999997, 12.400000000000087, -12.519999999998282, -0.8800000000001218, -28.239999999998638]"
757,5,"[-18.09999999999997, 13.540000000000086, -11.839999999998279, -0.46000000000012187, -28.179999999998635]"
758,9,"[-18.29999999999997, 12.280000000000086, -12.479999999998274, -1.0600000000001224, -28.31999999999863]"
759,5,"[-18.09999999999997, 13.640000000000088, -11.679999999998271, -0.48000000000012255, -28.219999999998628]"
760,9,"[-18.29999999999997, 12.500000000000089, -12.359999999998267, -1.0000000000001228, -28.359999999998625]"
761,8,"[-18.29999999999997, 12.320000000000089, -12.439999999998264, -1.2400000000001226, -28.37999999999862]"
762,5,"[-18.09999999999997, 13.68000000000009, -11.639999999998262, -0.6600000000001227, -28.27999999999862]"
763,9,"[-18.29999999999997, 12.640000000000093, -12.199999999998258, -1.0000000000001228, -28.299999999998615]"
764,8,"[-18.29999999999997, 12.620000000000093, -12.059999999998258, -1.0600000000001228, -28.279999999998612]"
765,8,"[-18.29999999999997, 12.600000000000094, -11.899999999998254, -1.1000000000001229, -28.27999999999861]"
766,8,"[-18.29999999999997, 12.480000000000093, -11.859999999998251, -1.320000000000123, -28.399999999998606]"
767,7,"[-18.09999999999997, 13.740000000000093, -11.33999999999825, -0.40000000000012315, -28.0999999999986]"
768,7,"[-18.29999999999997, 13.000000000000094, -11.839999999998247, -0.5200000000001233, -28.0799999999986]"
769,6,"[-18.29999999999997, 13.340000000000096, -11.739999999998245, -0.2200000000001232, -28.019999999998596]"
770,6,"[-18.29999999999997, 13.460000000000095, -11.759999999998241, -0.08000000000012353, -27.999999999998593]"
771,9,"[-18.499999999999968, 12.320000000000096, -12.439999999998237, -0.6000000000001238, -28.13999999999859]"
772,5,"[-18.29999999999997, 13.460000000000095, -11.759999999998234, -0.18000000000012406, -28.079999999998588]"
773,9,"[-18.499999999999968, 12.320000000000096, -12.43999999999823, -0.7000000000001243, -28.219999999998585]"
